index,state,year,name,type,city,county,enroll,mmr,overall,xmed,lat,lng
744,Ohio,2018-19,Greenwood Early Learning Center,Public,Green,Summit,291,96.22,95.53,3.78,40.9553425,-81.4507575
745,Ohio,2018-19,Adena Elementary,Public,Frankfort,Ross,79,96.2,96.2,0,39.4155269,-83.193436
746,Ohio,2018-19,Greenfield Elementary,Public,Greenfield,Highland,79,96.2,96.2,0,39.3517551,-83.3880972
747,Ohio,2018-19,Kenton Elementary,Public,Springfield,Clark,79,96.2,94.94,3.8,39.9528188,-83.7963825
748,Ohio,2018-19,North Union Elementary,Public,Richwood,Union,105,96.19,94.29,0.95,40.4362957,-83.3028964
749,Ohio,2018-19,Shaw Elementary,Public,Beavercreek,Greene,105,96.19,95.24,0.95,39.7572276,-84.0637343
750,Ohio,2018-19,Trebein Elementary,Public,Xenia,Greene,105,96.19,94.29,2.86,39.7132897,-84.0010871
751,Ohio,2018-19,Madeira Elementary,Public,Cincinnati,Hamilton,131,96.18,96.18,3.82,39.2027618,-84.3558378
752,Ohio,2018-19,Creekside Early Childhood,Public,West Chester,Butler,261,96.17,94.25,2.68,39.364589,-84.46257
753,Ohio,2018-19,Wyandot Early Childhood,Public,Liberty,Butler,209,96.17,95.22,1.44,39.4195921,-84.3655413
754,Ohio,2018-19,Addaville Elementary,Public,Gallipolis,Gallia,52,96.15,96.15,1.92,38.9053278,-82.1720695
755,Ohio,2018-19,Cincinnati Hills Christian Academy- The Edyth B. Lindner Ele,Private,Cincinnati,Hamilton,52,96.15,96.15,3.85,39.2706597,-84.3330798
756,Ohio,2018-19,Cincinnati Technology Academy,Public,Cincinnati,Hamilton,26,96.15,96.15,3.85,39.1142911,-84.5758036
757,Ohio,2018-19,East Elementary,Public,Athens,Athens,52,96.15,90.38,1.92,39.334452,-82.0945795
758,Ohio,2018-19,Elmwood Elementary,Public,Bloomdale,Wood,78,96.15,94.87,0,41.255142,-83.547314
759,Ohio,2018-19,Firelands Elementary,Public,Oberlin,Lorain,104,96.15,96.15,3.85,41.3343524,-82.2989543
760,Ohio,2018-19,Gesu,Private,Toledo,Lucas,52,96.15,96.15,0,41.6606779,-83.5959901
761,Ohio,2018-19,Liberty Elementary,Public,Powell,Franklin,78,96.15,94.87,1.28,40.1222026,-83.0645776
762,Ohio,2018-19,Madison Avenue Elementary,Public,Painesville,Lake,26,96.15,92.31,3.85,41.7277,-81.2209263
763,Ohio,2018-19,Our Lady Of Bethlehem,Private,Columbus,Franklin,26,96.15,96.15,3.85,40.053898,-83.034979
764,Ohio,2018-19,Rockwern Academy,Private,Cincinnati,Hamilton,26,96.15,96.15,0,39.2088986,-84.3651838
765,Ohio,2018-19,St Anthony Of Padua,Private,Parma,Cuyahoga,26,96.15,96.15,3.85,41.3803841,-81.7141726
766,Ohio,2018-19,St Rose,Private,Girard,Trumbull,26,96.15,96.15,0,41.1547921,-80.7006197
767,Ohio,2018-19,Harrison Elementary,Public,Harrison,Hamilton,103,96.12,94.17,0,39.2604884,-84.8114103
768,Ohio,2018-19,West Muskingum Elementary,Public,Zanesville,Muskingum,103,96.12,96.12,0,39.957032,-82.0880949
769,Ohio,2018-19,William Foster Elementary,Public,Garfield Heights,Cuyahoga,103,96.12,93.2,0,41.4147353,-81.5944272
770,Ohio,2018-19,Miamitown Elementary,Public,Miamitown,Hamilton,77,96.1,94.81,1.3,39.212342,-84.704503
771,Ohio,2018-19,Sherwood Elementary,Public,Cincinnati,Hamilton,77,96.1,96.1,3.9,39.0852425,-84.357984
772,Ohio,2018-19,Ridge Elementary,Public,Mentor,Lake,128,96.09,93.75,3.91,41.6547771,-81.3578404
773,Ohio,2018-19,Avondale Elementary,Public,Canton,Stark,51,96.08,94.12,3.92,40.8314698,-81.4193236
774,Ohio,2018-19,Cookson Elementary,Public,Troy,Miami,51,96.08,94.12,1.96,40.046906,-84.185114
775,Ohio,2018-19,Green Elementary,Public,Logan,Hocking,51,96.08,96.08,3.92,39.529764,-82.368965
776,Ohio,2018-19,Horace Mann Prek-6,Public,Dayton,Montgomery,51,96.08,96.08,1.96,39.7274559,-84.1571158
777,Ohio,2018-19,Tecumseh Elementary,Public,Xenia,Greene,51,96.08,96.08,1.96,39.7141554,-83.9321634
778,Ohio,2018-19,Valley View Elementary,Public,Wadsworth,Medina,76,96.05,93.42,2.63,41.0402218,-81.7321184
779,Ohio,2018-19,West Boulevard Elementary,Public,Youngstown,Mahoning,76,96.05,96.05,0,41.0374,-80.677784
780,Ohio,2018-19,Lacroft Elementary,Public,East Liverpool,Columbiana,101,96.04,96.04,0.99,40.6473856,-80.5943536
781,Ohio,2018-19,Tuscarawas Valley Primary,Public,Mineral City,Tuscarawas,101,96.04,94.06,3.96,40.6036006,-81.3608662
782,Ohio,2018-19,Bauer Elementary,Public,Dayton,Montgomery,75,96,93.33,1.33,39.651073,-84.2240812
783,Ohio,2018-19,Educational Academy For Boys & Girls,Public,Columbus,Franklin,25,96,96,4,39.9547356,-83.0581744
784,Ohio,2018-19,Evening Street Elementary,Public,Worthington,Franklin,100,96,95,3,40.0918491,-83.0220381
785,Ohio,2018-19,Highland Elementary,Public,Columbus,Franklin,50,96,88,4,39.9545062,-83.0603903
786,Ohio,2018-19,Hilltop Elementary,Public,West Unity,Williams,50,96,96,4,41.584837,-84.455524
787,Ohio,2018-19,Horizon Science Academy-Cincinnati,Public,Cincinnati,Hamilton,25,96,96,0,39.17746,-84.481168
788,Ohio,2018-19,Immaculate Heart Of Mary,Private,Cuyahoga Falls,Summit,25,96,96,0,41.1493242,-81.5057346
789,Ohio,2018-19,Jackson-Milton Elementary,Public,North Jackson,Mahoning,75,96,93.33,2.67,41.1001418,-80.9177494
790,Ohio,2018-19,Kiser Prek-6,Public,Dayton,Montgomery,75,96,81.33,0,39.7838988,-84.175412
791,Ohio,2018-19,Lincoln Elementary,Public,Springfield,Clark,50,96,90,2,39.906076,-83.8014
792,Ohio,2018-19,Northwood Elementary,Public,North Canton,Stark,150,96,95.33,3.33,40.8940775,-81.3930326
793,Ohio,2018-19,Notre Dame,Private,Portsmouth,Scioto,25,96,96,4,38.7364589,-82.9863678
794,Ohio,2018-19,Shoreland Elementary,Public,Toledo,Lucas,100,96,95,1,41.7202118,-83.4958069
795,Ohio,2018-19,St Christopher,Private,Rocky River,Cuyahoga,25,96,92,0,41.4772935,-81.8443788
796,Ohio,2018-19,St Columban,Private,Loveland,Clermont,50,96,96,4,39.2593866,-84.2459858
797,Ohio,2018-19,St Helen,Private,Dayton,Montgomery,50,96,96,2,39.758483,-84.119116
798,Ohio,2018-19,St Mary,Private,Berea,Cuyahoga,25,96,96,4,41.3700723,-81.8662793
799,Ohio,2018-19,Stryker Elementary,Public,Stryker,Williams,25,96,96,4,41.50085,-84.4154167
800,Ohio,2018-19,Symmes Elementary,Public,Loveland,Hamilton,100,96,93,4,39.2828725,-84.3080763
801,Ohio,2018-19,Tree Of Life-Dublin Branch,Private,Dublin,Franklin,25,96,92,4,40.0952127,-83.0948079
802,Ohio,2018-19,Berne Union Elementary,Public,Sugar Grove,Fairfield,74,95.95,94.59,1.35,39.629482,-82.545978
803,Ohio,2018-19,East Garfield Elementary,Public,Steubenville,Jefferson,74,95.95,91.89,2.7,40.372019,-80.6102292
804,Ohio,2018-19,Hamilton Stem Academy (K-6),Public,Columbus,Franklin,74,95.95,93.24,2.7,40.007397,-82.980842
805,Ohio,2018-19,Kenton Elementary,Public,Kenton,Hardin,148,95.95,95.27,1.35,40.6630879,-83.5988079
806,Ohio,2018-19,Scioto Ridge Elementary,Public,Powell,Delaware,74,95.95,95.95,4.05,40.163043,-83.082933
807,Ohio,2018-19,Shade Elementary,Public,West Carrollton,Montgomery,247,95.95,93.93,2.02,39.6761676,-84.2468794
808,Ohio,2018-19,Sts Joseph & John Interparochi,Private,Strongsville,Cuyahoga,74,95.95,95.95,4.05,41.3210374,-81.8375644
809,Ohio,2018-19,Worthington Hills Elementary,Public,Columbus,Franklin,74,95.95,94.59,4.05,40.1225896,-83.0505584
810,Ohio,2018-19,Eakin Elementary,Public,Columbus,Franklin,49,95.92,95.92,0,39.939566,-83.0989389
811,Ohio,2018-19,Sardinia Elementary,Public,Sardinia,Brown,49,95.92,93.88,2.04,38.9970263,-83.787088
812,Ohio,2018-19,Tri-Village Elementary,Public,New Madison,Darke,49,95.92,93.88,2.04,39.9646066,-84.7113216
813,Ohio,2018-19,Urbana Elementary,Public,Urbana,Champaign,147,95.92,92.52,2.72,40.087512,-83.7578303
814,Ohio,2018-19,Watson Elementary,Public,Massillon,Stark,49,95.92,93.88,2.04,40.8004008,-81.475295
815,Ohio,2018-19,Bowman Primary,Public,Lebanon,Warren,365,95.89,95.07,4.11,39.4485737,-84.2260683
816,Ohio,2018-19,Fouse Elementary,Public,Westerville,Delaware,73,95.89,95.89,2.74,40.1697843,-82.9107486
817,Ohio,2018-19,Hilltop Elementary,Public,Wyoming,Hamilton,73,95.89,91.78,1.37,39.2316601,-84.4841693
818,Ohio,2018-19,Pleasantville Elementary,Public,Pleasantville,Fairfield,73,95.89,95.89,0,39.8088321,-82.5258135
819,Ohio,2018-19,Belle Stone Elementary,Public,Canton,Stark,97,95.88,90.72,1.03,40.8207655,-81.3588983
820,Ohio,2018-19,Willard Avenue Pk-8,Public,Warren,Trumbull,97,95.88,95.88,2.06,41.2217585,-80.7895253
821,Ohio,2018-19,Austintown Elementary,Public,Youngstown,Mahoning,338,95.86,94.67,1.48,41.09405,-80.743496
822,Ohio,2018-19,Arlington Local Elementary,Public,Arlington,Hancock,48,95.83,95.83,4.17,40.8891992,-83.6522406
823,Ohio,2018-19,Bethany Lutheran,Private,Parma,Cuyahoga,24,95.83,87.5,0,41.398378,-81.733912
824,Ohio,2018-19,Canton Arts Academy @ Summit,Public,Canton,Stark,24,95.83,95.83,4.17,40.8075492,-81.3828296
825,Ohio,2018-19,Cherry Valley Elementary,Public,Newark,Licking,72,95.83,95.83,1.39,40.0502775,-82.4403852
826,Ohio,2018-19,Glenwood Elementary,Public,Perrysburg,Wood,120,95.83,95.83,3.33,41.5664951,-83.566754
827,Ohio,2018-19,Heritage Elementary,Public,Lima,Allen,96,95.83,93.75,3.13,40.7486603,-84.1260305
828,Ohio,2018-19,Hilltop Community Elementary,Public,Reading,Hamilton,72,95.83,95.83,1.39,39.2236834,-84.4230504
829,Ohio,2018-19,Newbury Elementary,Public,Newbury,Geauga,24,95.83,95.83,4.17,41.4663316,-81.2435206
830,Ohio,2018-19,Our Lady Of Peace,Private,Columbus,Franklin,24,95.83,95.83,4.17,40.0537671,-83.0184298
831,Ohio,2018-19,St Joseph,Private,Avon Lake,Lorain,24,95.83,95.83,4.17,41.5104968,-82.026321
832,Ohio,2018-19,St Thomas More,Private,Cincinnati,Clermont,24,95.83,95.83,4.17,39.065607,-84.2811443
833,Ohio,2018-19,St Thomas More,Private,Brooklyn,Cuyahoga,24,95.83,87.5,0,41.4425389,-81.7402218
834,Ohio,2018-19,Edison Elementary School (Formerly Milan Elem),Public,Milan,Erie,95,95.79,94.74,3.16,41.2928349,-82.6011092
835,Ohio,2018-19,Kirkersville Elementary,Public,Kirkersville,Licking,308,95.78,95.45,3.9,39.9613508,-82.5996988
836,Ohio,2018-19,Edgewood Elementary,Public,Marysville,Union,71,95.77,85.92,0,40.2350483,-83.3823285
837,Ohio,2018-19,Northmor Elementary,Public,Galion,Morrow,71,95.77,94.37,1.41,40.6406629,-82.7637863
838,Ohio,2018-19,Northwood Elementary,Public,Sidney,Shelby,71,95.77,91.55,2.82,40.2999123,-84.1613223
839,Ohio,2018-19,T C Knapp Elementary,Public,Canton,Stark,71,95.77,95.77,0,40.7705225,-81.4497483
840,Ohio,2018-19,Birch Elementary,Public,North Olmsted,Cuyahoga,118,95.76,88.98,0,41.4245559,-81.8890079
841,Ohio,2018-19,Harvard Elementary,Public,Toledo,Lucas,47,95.74,95.74,2.13,41.6112707,-83.5910492
842,Ohio,2018-19,Johnstown Elementary,Public,Johnstown,Licking,141,95.74,94.33,2.84,40.1626384,-82.6844
843,Ohio,2018-19,Stamm Elementary,Public,Fremont,Sandusky,47,95.74,93.62,0,41.356397,-83.1212975
844,Ohio,2018-19,Worthington Christian Kindergarten/Middle,Private,Westerville,Franklin,47,95.74,89.36,4.26,40.1353763,-82.9816079
845,Ohio,2018-19,James A. Garfield Elementary,Public,Marion,Marion,70,95.71,92.86,2.86,40.580347,-83.156206
846,Ohio,2018-19,Jefferson Elementary,Public,Eastlake,Lake,70,95.71,95.71,0,41.673708,-81.4230823
847,Ohio,2018-19,William H. Taft Elementary,Public,Marion,Marion,70,95.71,95.71,4.29,40.607642,-83.117005
848,Ohio,2018-19,General Rosecrans Elementary,Public,Sunbury,Delaware,93,95.7,93.55,1.08,40.244323,-82.871621
849,Ohio,2018-19,Heritage Elementary,Public,Marion,Marion,93,95.7,95.7,4.3,40.5721144,-83.0417595
850,Ohio,2018-19,Louisville Elementary,Public,Louisville,Stark,116,95.69,95.69,2.59,40.8405541,-81.2529567
851,Ohio,2018-19,Fairborn Primary,Public,Fairborn,Greene,346,95.66,93.35,2.31,39.7910148,-84.0250864
852,Ohio,2018-19,Christ The King,Private,Toledo,Lucas,46,95.65,95.65,4.35,41.6925898,-83.6322387
853,Ohio,2018-19,Harvest Preparatory,Private,Canal Winchester,Franklin,46,95.65,95.65,4.35,39.8914025,-82.8280296
854,Ohio,2018-19,Jacobs Elementary,Public,Findlay,Hancock,69,95.65,94.2,2.9,41.0596138,-83.640215
855,Ohio,2018-19,National Trail Elementary,Public,New Paris,Preble,69,95.65,95.65,2.9,39.8368901,-84.7220296
856,Ohio,2018-19,Our Lady Of Lourdes,Private,Cincinnati,Hamilton,23,95.65,95.65,0,39.13783,-84.6156001
857,Ohio,2018-19,Resurrection,Private,Cincinnati,Hamilton,23,95.65,95.65,0,39.1213829,-84.5790013
858,Ohio,2018-19,South Elementary,Public,Upper Sandusky,Wyandot,23,95.65,95.65,4.35,40.8222708,-83.2845135
859,Ohio,2018-19,Trinity,Private,Columbus,Franklin,23,95.65,91.3,4.35,39.9877207,-83.0430637
860,Ohio,2018-19,Windemere Clc,Public,Akron,Summit,46,95.65,73.91,4.35,41.0620198,-81.4464634
861,Ohio,2018-19,Mason Early Childhood Center Elementary,Private,Mason,Warren,551,95.64,92.92,2.54,39.3719171,-84.3239308
862,Ohio,2018-19,Pleasant Elementary,Public,Marion,Marion,114,95.61,95.61,3.51,40.5144258,-83.136771
863,Ohio,2018-19,Hicksville Elementary,Public,Hicksville,Defiance,91,95.6,94.51,3.3,41.3020124,-84.7462737
864,Ohio,2018-19,Echo Hills Elementary,Public,Stow,Summit,68,95.59,95.59,4.41,41.1811741,-81.4259271
865,Ohio,2018-19,Fairfax Elementary,Public,Mentor,Lake,68,95.59,94.12,4.41,41.6940398,-81.3486684
866,Ohio,2018-19,Miller Elementary,Public,Aurora,Portage,204,95.59,93.14,2.45,41.2999798,-81.3467913
867,Ohio,2018-19,Crestline Elementary,Public,Crestline,Crawford,45,95.56,95.56,4.44,40.7998072,-82.7442159
868,Ohio,2018-19,Muraski Elementary,Public,Strongsville,Cuyahoga,90,95.56,94.44,4.44,41.3148177,-81.8496144
869,Ohio,2018-19,St Michael The Archangel,Private,Findlay,Hancock,45,95.56,93.33,2.22,41.0502272,-83.608064
870,Ohio,2018-19,East Elementary,Public,New Philadelphia,Tuscarawas,67,95.52,95.52,2.99,40.488562,-81.4364024
871,Ohio,2018-19,Mann Elementary,Public,Springfield,Clark,67,95.52,95.52,0,39.915615,-83.766684
872,Ohio,2018-19,Crestwood Primary,Public,Mantua,Portage,133,95.49,94.74,4.51,41.2975587,-81.2298259
873,Ohio,2018-19,Kleptz Early Childhood Learning Center,Public,Clayton,Montgomery,331,95.47,94.26,3.02,39.8744949,-84.3264125
874,Ohio,2018-19,Annehurst Elementary,Public,Westerville,Franklin,66,95.45,92.42,4.55,40.1245099,-82.9617771
875,Ohio,2018-19,Blairwood Elementary,Public,Dayton,Montgomery,22,95.45,86.36,0,39.728389,-84.2725683
876,Ohio,2018-19,Bradford Elementary,Public,Bradford,Darke,44,95.45,95.45,2.27,40.141276,-84.4327746
877,Ohio,2018-19,Emmanuel Christian Academy,Private,Akron,Summit,22,95.45,95.45,0,41.0895443,-81.5434927
878,Ohio,2018-19,Gahanna Christian Academy,Private,Gahanna,Franklin,22,95.45,95.45,4.55,40.0393025,-82.8664605
879,Ohio,2018-19,Legend Elementary,Public,Newark,Licking,88,95.45,94.32,2.27,40.0793006,-82.4428436
880,Ohio,2018-19,Linworth Children's Center,Private,Columbus,Franklin,22,95.45,86.36,0,40.0988369,-83.0807992
881,Ohio,2018-19,Meadowview Elementary,Public,Milford,Clermont,66,95.45,93.94,1.52,39.1706153,-84.195973
882,Ohio,2018-19,Salem Christian Academy Llc,Private,Clayton,Montgomery,22,95.45,90.91,4.55,39.8525504,-84.3447013
883,Ohio,2018-19,St Ann,Private,Hamilton,Butler,22,95.45,95.45,0,39.3664432,-84.5572746
884,Ohio,2018-19,St Anthony,Private,Dayton,Montgomery,22,95.45,86.36,4.55,39.748462,-84.153751
885,Ohio,2018-19,St Boniface,Private,Cincinnati,Hamilton,22,95.45,95.45,4.55,39.1651455,-84.5452264
886,Ohio,2018-19,St Michael,Private,Independence,Cuyahoga,44,95.45,90.91,2.27,41.3838467,-81.6422541
887,Ohio,2018-19,St Peter,Private,Mansfield,Richland,22,95.45,90.91,4.55,40.7560255,-82.5177531
888,Ohio,2018-19,Vermont Avenue Elementary,Public,Wyoming,Hamilton,22,95.45,95.45,4.55,39.2395498,-84.4729878
889,Ohio,2018-19,Helke Elementary,Public,Vandalia,Montgomery,109,95.41,94.5,3.67,39.8837069,-84.2156331
890,Ohio,2018-19,Crestview Elementary,Public,Ashland,Richland,65,95.38,93.85,3.08,40.8917743,-82.4595769
891,Ohio,2018-19,Richardson Elementary,Public,Cuyahoga Falls,Summit,65,95.38,95.38,0,41.137281,-81.5108658
892,Ohio,2018-19,St Peter,Private,Huber Heights,Montgomery,65,95.38,93.85,3.08,39.8479407,-84.1165475
893,Ohio,2018-19,Washington Elementary,Public,Marietta,Washington,65,95.38,92.31,1.54,39.4235398,-81.4580806
894,Ohio,2018-19,Hook Elementary,Public,Troy,Miami,43,95.35,93.02,4.65,40.0561952,-84.2213751
895,Ohio,2018-19,Alden R Brown Elementary,Public,Carlisle,Warren,107,95.33,94.39,1.87,39.5861169,-84.3222264
896,Ohio,2018-19,Hickory Ridge Elementary,Public,Brunswick,Medina,64,95.31,95.31,4.69,41.244223,-81.8524015
897,Ohio,2018-19,Hopkins Elementary,Public,Mentor,Lake,64,95.31,92.19,4.69,41.664553,-81.31425
898,Ohio,2018-19,Prass Elementary,Public,Kettering,Montgomery,64,95.31,95.31,3.13,39.6789922,-84.1174273
899,Ohio,2018-19,South Elementary,Public,New Philadelphia,Tuscarawas,64,95.31,93.75,4.69,40.4675108,-81.4517524
900,Ohio,2018-19,Waterloo Elementary,Public,Atwater,Portage,64,95.31,90.63,3.13,41.0285404,-81.1936899
901,Ohio,2018-19,Waverly Primary,Public,Waverly,Pike,149,95.3,93.29,2.01,39.1318936,-83.0023416
902,Ohio,2018-19,United Elementary,Public,Hanoverton,Columbiana,85,95.29,95.29,2.35,40.7835148,-80.9287691
903,Ohio,2018-19,Wynford Elementary,Public,Bucyrus,Crawford,85,95.29,95.29,2.35,40.8229098,-83.0180104
904,Ohio,2018-19,Washington Primary Elementary,Public,Piqua,Miami,127,95.28,91.34,3.15,40.1529242,-84.2698837
905,Ohio,2018-19,Avondale Elementary,Public,Columbus,Franklin,63,95.24,95.24,4.76,39.9562113,-83.0255549
906,Ohio,2018-19,Fort Miami Elementary,Public,Maumee,Lucas,84,95.24,95.24,4.76,41.5783378,-83.6187719
907,Ohio,2018-19,Fuchs Mizrachi Of Cleveland,Private,Beachwood,Cuyahoga,42,95.24,95.24,4.76,41.477142,-81.490369
908,Ohio,2018-19,Holy Angels,Private,Sidney,Shelby,21,95.24,90.48,0,40.282229,-84.1556211
909,Ohio,2018-19,Holy Cross Catholic School Of Defiance,Private,Defiance,Defiance,21,95.24,95.24,0,41.2601,-84.39066
910,Ohio,2018-19,Horizon Science Academy Dayton Downtown,Public,Dayton,Montgomery,21,95.24,90.48,4.76,39.7629497,-84.1540538
911,Ohio,2018-19,Huy/A.G. Bell Elementary,Public,Columbus,Franklin,84,95.24,92.86,3.57,40.0348667,-82.9735611
912,Ohio,2018-19,Robinson Elementary,Public,Toledo,Lucas,21,95.24,95.24,4.76,41.6624801,-83.5688876
913,Ohio,2018-19,Rockway Elementary,Public,Springfield,Clark,21,95.24,90.48,0,39.9269031,-83.8751739
914,Ohio,2018-19,St Anthony Of Padua,Private,Akron,Summit,21,95.24,95.24,0,41.0989492,-81.5122514
915,Ohio,2018-19,St Teresa Of Avila,Private,Cincinnati,Hamilton,21,95.24,95.24,0,39.1170724,-84.5995242
916,Ohio,2018-19,Stanton Elementary,Public,Hammondsville,Jefferson,42,95.24,95.24,4.76,40.5517558,-80.709212
917,Ohio,2018-19,Streetsboro Elementary,Public,Streetsboro,Portage,168,95.24,95.24,0,41.2342302,-81.321952
918,Ohio,2018-19,Uniontown Elementary,Public,Uniontown,Stark,231,95.24,93.51,4.76,40.9788317,-81.4052523
919,Ohio,2018-19,York Elementary,Public,New Philadelphia,Tuscarawas,21,95.24,95.24,4.76,40.469003,-81.497533
920,Ohio,2018-19,Waterville Primary,Public,Waterville,Lucas,104,95.19,94.23,4.81,41.5100674,-83.7294505
921,Ohio,2018-19,Chieftain Elementary,Public,Logan,Hocking,83,95.18,92.77,3.61,39.5620794,-82.4935484
922,Ohio,2018-19,Onaway Elementary,Public,Shaker Heights,Cuyahoga,62,95.16,93.55,1.61,41.4751216,-81.5721989
923,Ohio,2018-19,Otsego High,Public,Bowling Green,Wood,124,95.16,95.16,4.03,41.4221293,-83.7438183
924,Ohio,2018-19,St Pius X,Private,Reynoldsburg,Franklin,62,95.16,91.94,1.61,39.9623397,-82.7946545
925,Ohio,2018-19,Springcreek Primary Elementary,Public,Piqua,Miami,144,95.14,93.75,2.08,40.1503656,-84.1926205
926,Ohio,2018-19,Bridge Gate Community,Public,Columbus,Franklin,41,95.12,95.12,0,39.943098,-83.106922
927,Ohio,2018-19,H G Blake Elementary,Public,Medina,Medina,82,95.12,95.12,1.22,41.1124228,-81.8571482
928,Ohio,2018-19,Leverette Elementary,Public,Toledo,Lucas,41,95.12,95.12,0,41.6871746,-83.5344176
929,Ohio,2018-19,Miami East Elementary,Public,Casstown,Miami,82,95.12,93.9,4.88,40.087454,-84.114266
930,Ohio,2018-19,Nashport Elementary,Public,Nashport,Muskingum,82,95.12,95.12,4.88,40.0344152,-82.0573772
931,Ohio,2018-19,Whitehall Preparatory And Fitness Academy,Public,Columbus,Franklin,41,95.12,95.12,4.88,39.946391,-82.9031461
932,Ohio,2018-19,Liberty Union Elementary,Public,Baltimore,Fairfield,102,95.1,93.14,1.96,39.836175,-82.604125
933,Ohio,2018-19,Nolley Elementary,Public,Akron,Summit,102,95.1,89.22,4.9,40.9420488,-81.5532688
934,Ohio,2018-19,St Brigid Of Kildare,Private,Dublin,Franklin,61,95.08,95.08,3.28,40.117143,-83.1600236
935,Ohio,2018-19,John Clem Elementary,Public,Newark,Licking,81,95.06,93.83,2.47,40.0716504,-82.4258446
936,Ohio,2018-19,Norton Primary Elementary,Public,Norton,Summit,162,95.06,95.06,1.85,41.0270301,-81.640992
937,Ohio,2018-19,Amity Elementary,Public,Cincinnati,Hamilton,101,95.05,93.07,2.97,39.2083363,-84.3932109
938,Ohio,2018-19,Bishop John King Mussio Central Elementary - Rosemont Campus,Private,Steubenville,Jefferson,40,95,87.5,2.5,40.3737769,-80.6631344
939,Ohio,2018-19,Bright Elementary,Public,Hillsboro,Highland,60,95,91.67,3.33,39.0688132,-83.6578739
940,Ohio,2018-19,Cincinnati Hills-Otto Armleder,Private,Cincinnati,Hamilton,20,95,95,5,39.1052352,-84.5170577
941,Ohio,2018-19,Eastern Elementary,Public,Reedsville,Meigs,60,95,95,0,39.1213786,-81.8840051
942,Ohio,2018-19,Eastgate Elementary,Public,Columbus,Franklin,40,95,92.5,0,39.9755274,-82.9515617
943,Ohio,2018-19,Indianola Informal K-8,Public,Columbus,Franklin,80,95,88.75,5,40.0241348,-83.0065216
944,Ohio,2018-19,Kramer Elementary,Public,Oxford,Butler,100,95,91,2,39.5159539,-84.7486967
945,Ohio,2018-19,Polaris Christian Academy,Private,Lewis Center,Delaware,40,95,95,0,40.1514974,-82.9844674
