index,state,year,name,type,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1025,Colorado,2017-18,Mesa View Elementary,Kindergarten,Mesa,Colorado Springs 11,65,90.77,87.69,0,3.08,0,39.033167,-108.502559
1026,Colorado,2017-18,Centennial Elementary,Kindergarten,Boulder,Jefferson County R-1,108,90.74,85.19,0,5.56,0,40.044883,-105.268177
1027,Colorado,2017-18,Century Elementary,Kindergarten,Arapahoe,Mapleton 1,43,90.7,86.05,0,4.65,0,39.670893,-104.813055
1028,Colorado,2017-18,James Madison Charter Academy,Kindergarten,El Paso,Littleton 6,32,90.63,90.63,0,0,0,38.724022,-104.715488
1029,Colorado,2017-18,Central Elementary,Kindergarten,Boulder,Academy 20,53,90.57,77.36,0,13.21,0,40.166727,-105.10897
1030,Colorado,2017-18,Colorado Springs Charter Academy,Kindergarten,El Paso,Englewood 1,53,90.57,84.91,0,5.66,0,38.8696,-104.772307
1031,Colorado,2017-18,Valdez Elementary,Kindergarten,Denver,Denver County 1,53,90.57,90.57,0,0,0,39.758904,-105.018399
1032,Colorado,2017-18,Good Shepherd Catholic,Kindergarten,Denver,Adams-Arapahoe 28J,42,90.48,90.48,0,0,0,39.72604,-104.956381
1033,Colorado,2017-18,Eagleside Elementary,Kindergarten,El Paso,Adams 12 Five Star Schools,94,90.43,90.43,0,0,0,38.69002,-104.680028
1034,Colorado,2017-18,Home School Academy,Private,El Paso,Academy 20,506,90.32,62.06,0.2,27.08,0.99,38.9581561,-104.707403
1035,Colorado,2017-18,The Pinnacle Charter School Elementary,Kindergarten,Denver,Denver County 1,155,90.32,90.32,0,0,0,39.8497801,-104.9984699
1036,Colorado,2017-18,Traylor Academy,Kindergarten,Denver,Mesa County Valley 51,62,90.32,90.32,0,0,0,39.660907,-105.062619
1037,Colorado,2017-18,Wyatt Academy,Kindergarten,Denver,Mesa County Valley 51,41,90.24,90.24,0,0,0,39.767338,-104.967865
1038,Colorado,2017-18,Doull Elementary,Kindergarten,Denver,Buena Vista R-31,51,90.2,90.2,0,0,0,39.673159,-105.044337
1039,Colorado,2017-18,Joe Shoemaker,Kindergarten,Denver,Mesa County,81,90.12,90.12,0,0,0,39.65884,-104.867683
1040,Colorado,2017-18,Place Bridge Academy,Kindergarten,Denver,Harrison 2,91,90.11,90.11,0,0,0,39.688185,-104.905693
1041,Colorado,2017-18,Dora Moore Ece-8,Kindergarten,Denver,Boulder Valley RE 2,50,90,88,0,2,0,39.729998,-104.973359
1042,Colorado,2017-18,Front Range Baptist Academy,Kindergarten,Larimer,Adams-Arapahoe 28J,10,90,90,0,0,0,40.5226923,-105.0666424
1043,Colorado,2017-18,Glenwood Springs Elementary,Kindergarten,Garfield,Charter School Institute,70,90,88.57,0,1.43,0,39.544922,-107.327882
1044,Colorado,2017-18,Mathematics And Science Leadership Academy,Kindergarten,Denver,Brighton School District,20,90,85,0,5,0,39.708689,-105.011404
1045,Colorado,2017-18,St. Bernadette Catholic,Kindergarten,Jefferson,Denver County 1,10,90,90,0,0,0,39.73399,-105.077255
1046,Colorado,2017-18,Vaughn Elementary,Kindergarten,Arapahoe,Manitou Springs 14,60,90,90,0,0,0,39.73499,-104.836615
1047,Colorado,2017-18,Eagle Ridge Elementary,Kindergarten,Douglas,Denver County 1,79,89.87,87.34,1.27,1.27,0,39.547435,-104.900475
1048,Colorado,2017-18,Charles Hay World,Kindergarten,Arapahoe,Jefferson County R-1,59,89.83,88.14,0,1.69,0,39.658685,-104.971648
1049,Colorado,2017-18,Arrowwood Elementary,Kindergarten,Douglas,Adams-Arapahoe 28J,49,89.8,83.67,2.04,4.08,0,39.527521,-104.934715
1050,Colorado,2017-18,Home School Academy,Kindergarten,El Paso,Jefferson County R-1,49,89.8,57.14,0,32.65,0,38.9581561,-104.707403
1051,Colorado,2017-18,Wildflower Elementary,Kindergarten,El Paso,Jefferson County R-1,88,89.77,88.64,0,1.14,0,38.816521,-104.740138
1052,Colorado,2017-18,Bryant Webster Dual Language Ece-8,Kindergarten,Denver,Brighton School District,29,89.66,89.66,0,0,0,39.76744,-105.00842
1053,Colorado,2017-18,College View Elementary,Kindergarten,Denver,Adams-Arapahoe 28J,58,89.66,89.66,0,0,0,39.668019,-105.023523
1054,Colorado,2017-18,Edison Elementary,Kindergarten,El Paso,Hi-plains R-23,58,89.66,87.93,0,1.72,0,38.8774722,-104.805005
1055,Colorado,2017-18,Buffalo Trail Elementary,Kindergarten,Arapahoe,St Vrain Valley Re 1J,96,89.58,88.54,0,1.04,0,39.621184,-104.704615
1056,Colorado,2017-18,Twombly Elementary,Kindergarten,Weld,Fort Morgan RE-3,86,89.53,88.37,0,1.16,0,40.086388,-104.798665
1057,Colorado,2017-18,Dps Ece Cee @ Knight Academy,Kindergarten,Denver,Brighton School District,95,89.47,85.26,1.05,3.16,0,39.7043306,-104.9491764
1058,Colorado,2017-18,Hope Montessori Academy - 6353 Stetson Hills Blvd,Kindergarten,El Paso,Broomfield County,19,89.47,89.47,0,0,0,38.9099782,-104.7094692
1059,Colorado,2017-18,Park Hill,Kindergarten,Denver,Durango 9-R,114,89.47,89.47,0,0,0,39.745329,-104.929335
1060,Colorado,2017-18,Coronado Elementary,Kindergarten,Jefferson,Woodland Park RE-2,75,89.33,84,0,5.33,0,39.572918,-105.090308
1061,Colorado,2017-18,Eldorado Elementary,Kindergarten,Douglas,Mesa County Valley 51,56,89.29,83.93,1.79,3.57,0,39.540527,-105.002631
1062,Colorado,2017-18,Fulton Academy Of Excellence,Kindergarten,Arapahoe,Jefferson County R-1,56,89.29,89.29,0,0,0,39.728529,-104.871133
1063,Colorado,2017-18,Pikes Peak Christian,Kindergarten,El Paso,Huerfano RE-1,28,89.29,85.71,0,3.57,0,38.918,-104.762821
1064,Colorado,2017-18,Chinook Trail Elementary,Kindergarten,El Paso,Pueblo City 60,93,89.25,81.72,0,7.53,0,38.97377,-104.734161
1065,Colorado,2017-18,Patriot Elementary,Kindergarten,El Paso,Denver County 1,109,88.99,86.24,0,2.75,0,38.74539,-104.804077
1066,Colorado,2017-18,Beautiful Savior Lutheran,Kindergarten,Broomfield,Prairie RE-11,9,88.89,88.89,0,0,0,39.91508,-105.073491
1067,Colorado,2017-18,Bristol Elementary,Kindergarten,El Paso,Pueblo City 60,45,88.89,84.44,0,4.44,0,38.846051,-104.834292
1068,Colorado,2017-18,Calhan Elementary,Kindergarten,El Paso,Byers 32J,18,88.89,88.89,0,0,0,39.033069,-104.295305
1069,Colorado,2017-18,Laredo Elementary,Kindergarten,Arapahoe,Brighton School District,63,88.89,88.89,0,0,0,39.737216,-104.799485
1070,Colorado,2017-18,Rocky Mountain Prep - Creekside,Kindergarten,Denver,Cherry Creek 5,90,88.89,88.89,0,0,0,39.67953,-104.898381
1071,Colorado,2017-18,Trevista At Horace Mann,Kindergarten,Denver,Windsor RE-4,45,88.89,86.67,0,2.22,0,39.773647,-105.003329
1072,Colorado,2017-18,Wilson Elementary,Kindergarten,El Paso,Westminster Public Schools,63,88.89,85.71,0,0,0,38.853204,-104.746008
1073,Colorado,2017-18,Clayton Elementary,Kindergarten,Arapahoe,Cherry Creek 5,80,88.75,87.5,0,1.25,0,39.632576,-104.994407
1074,Colorado,2017-18,Columbine Elementary,Kindergarten,Boulder,Jefferson County R-1,80,88.75,83.75,0,5,0,40.0322021,-105.2690057
1075,Colorado,2017-18,Rogers Elementary,Kindergarten,El Paso,Ridgway R-2,62,88.71,87.1,0,1.61,0,38.829734,-104.77649
1076,Colorado,2017-18,Rudy Elementary,Kindergarten,El Paso,Colorado Springs 11,53,88.68,88.68,0,0,0,38.891197,-104.726375
1077,Colorado,2017-18,The Vanguard School K-12,Kindergarten,El Paso,Delta County 50(J),141,88.65,79.43,0,9.22,0,38.8111751,-104.8156627
1078,Colorado,2017-18,Achieve Academy,Kindergarten,Adams,Rocky Ford R-2,44,88.64,88.64,0,0,0,39.862183,-104.960953
1079,Colorado,2017-18,Hygiene Elementary,Kindergarten,Boulder,Douglas County,44,88.64,84.09,0,4.55,0,40.191778,-105.177323
1080,Colorado,2017-18,Monroe Elementary,Kindergarten,El Paso,Mesa County Valley 51,79,88.61,88.61,0,0,0,38.831941,-104.765837
1081,Colorado,2017-18,Explorer Elementary,Kindergarten,El Paso,Eads RE-1,70,88.57,85.71,0,2.86,0,38.959898,-104.749134
1082,Colorado,2017-18,Oak Creek Elementary,Kindergarten,El Paso,Douglas County RE 1,35,88.57,85.71,0,2.86,0,38.783515,-104.817642
1083,Colorado,2017-18,Virginia Court Elementary,Kindergarten,Arapahoe,Widefield 3,70,88.57,88.57,0,0,0,39.707345,-104.840537
1084,Colorado,2017-18,Desert Sage Elementary,Kindergarten,Pueblo,Douglas County RE 1,52,88.46,84.62,0,3.85,0,38.302796,-104.754206
1085,Colorado,2017-18,Peck Elementary,Kindergarten,Jefferson,Douglas County RE 1,52,88.46,88.46,0,0,0,39.814794,-105.091505
1086,Colorado,2017-18,Grant Ranch Ece-8,Kindergarten,Denver,Douglas County,43,88.37,88.37,0,0,0,39.617578,-105.064531
1087,Colorado,2017-18,Keller Elementary,Kindergarten,El Paso,Charter School Institute,86,88.37,84.88,0,3.49,0,38.905968,-104.757805
1088,Colorado,2017-18,Queen Palmer Elementary,Kindergarten,El Paso,Poudre R-1,43,88.37,86.05,0,2.33,0,38.845854,-104.791872
1089,Colorado,2017-18,Frontier Valley Elementary,Kindergarten,Douglas,Adams-Arapahoe 28J,60,88.33,86.67,1.67,0,0,39.502109,-104.714467
1090,Colorado,2017-18,Crawford Elementary,Kindergarten,Arapahoe,Denver County 1,77,88.31,88.31,0,0,0,39.7428642,-104.8710584
1091,Colorado,2017-18,Annunciation Catholic,Kindergarten,Denver,Sheridan 2,17,88.24,88.24,0,0,0,39.7661893,-104.9706342
1092,Colorado,2017-18,Mackintosh Academy - Boulder,Kindergarten,Boulder,Adams 12 Five Star Schools,17,88.24,88.24,0,0,0,39.9872811,-105.1966613
1093,Colorado,2017-18,Singing Hills Elementary,Kindergarten,Elbert,Dolores County RE No.2,59,88.14,83.05,0,5.08,0,39.464323,-104.64906
1094,Colorado,2017-18,Trailblazer Elementary,Kindergarten,El Paso,Delta County 50(J),59,88.14,83.05,0,5.08,0,38.91942,-104.86516
1095,Colorado,2017-18,Mc Meen Elementary,Kindergarten,Denver,Denver County 1,101,88.12,86.14,0,1.98,0,39.69832,-104.9213
1096,Colorado,2017-18,Monarch Montessori,Kindergarten,Denver,Boulder Valley RE 2,42,88.1,88.1,0,0,0,39.78538,-104.847901
1097,Colorado,2017-18,Stedman Elementary,Kindergarten,Denver,Denver County 1,42,88.1,83.33,0,4.76,0,39.759586,-104.932387
1098,Colorado,2017-18,Audubon Elementary,Kindergarten,El Paso,Denver County 1,67,88.06,71.64,0,16.42,0,38.867271,-104.784052
1099,Colorado,2017-18,East Elementary,Kindergarten,Arapahoe,Jefferson County R-1,50,88,88,0,0,0,39.609187,-104.990659
1100,Colorado,2017-18,Sand Creek Elementary,Kindergarten,Douglas,Harrison 2,50,88,84,0,4,0,39.560117,-104.96658
1101,Colorado,2017-18,The Da Vinci Academy,Kindergarten,El Paso,Poudre R-1,75,88,81.33,0,6.67,0,39.012266,-104.803454
1102,Colorado,2017-18,Mesa Elementary,Kindergarten,Boulder,Jefferson County R-1,33,87.88,78.79,0,3.03,0,39.972158,-105.260782
1103,Colorado,2017-18,Fitzmorris Elementary,Kindergarten,Jefferson,Montrose County RE-1j,41,87.8,87.8,0,0,0,39.810052,-105.103593
1104,Colorado,2017-18,La Jara Elementary,Kindergarten,Conejos,Denver County 1,41,87.8,82.93,0,2.44,2.44,37.274849,-105.9574
1105,Colorado,2017-18,Altura Elementary,Kindergarten,Arapahoe,Adams County 14,65,87.69,87.69,0,0,0,39.7429644,-104.8137123
1106,Colorado,2017-18,Barnum Elementary,Kindergarten,Denver,Harrison 2,65,87.69,86.15,1.54,0,0,39.717683,-105.029474
1107,Colorado,2017-18,Sunset Park Elementary,Kindergarten,Pueblo,Douglas County RE 1,65,87.69,87.69,0,0,0,38.246063,-104.656532
1108,Colorado,2017-18,Pioneer Bilingual Elementary,Kindergarten,Boulder,Jefferson County R-1,81,87.65,87.65,0,0,0,40.000918,-105.091029
1109,Colorado,2017-18,Colorado Military Academy,Kindergarten,El Paso,Routt County,56,87.5,85.71,0,1.79,0,38.83746,-104.698381
1110,Colorado,2017-18,Creede,Kindergarten,Mineral,Jefferson County R-1,8,87.5,75,0,12.5,0,37.850889,-106.924624
1111,Colorado,2017-18,Manassa Elementary,Kindergarten,Conejos,Montezuma-Cortez RE-1,40,87.5,87.5,0,0,0,37.172176,-105.937715
1112,Colorado,2017-18,Maslow Academy,Kindergarten,Montrose,Poudre R-1,8,87.5,87.5,0,0,0,38.4900825,-107.8566178
1113,Colorado,2017-18,Primrose School Of Highlands Ranch,Kindergarten,Douglas,Douglas County,16,87.5,87.5,0,0,0,39.551944,-104.997099
1114,Colorado,2017-18,Widefield Elementary,Kindergarten,El Paso,Denver County 1,63,87.3,84.13,0,3.17,0,38.753084,-104.734146
1115,Colorado,2017-18,Running Creek Elementary,Kindergarten,Elbert,Douglas County RE 1,47,87.23,85.11,0,2.13,0,39.354263,-104.597583
1116,Colorado,2017-18,Kenton Elementary,Kindergarten,Arapahoe,Boulder Valley RE 2,78,87.18,87.18,0,0,0,39.735514,-104.86039
1117,Colorado,2017-18,Rocky Mountain Elementary,Kindergarten,Mesa,Moffat County RE-1,78,87.18,83.33,0,3.85,0,39.070949,-108.448952
1118,Colorado,2017-18,Centennial Elementary,Kindergarten,El Paso,Charter School Institute,92,86.96,82.61,0,1.09,3.26,38.804264,-104.762202
1119,Colorado,2017-18,Field Elementary,Kindergarten,Arapahoe,Adams-Arapahoe 28J,53,86.79,86.79,0,0,0,39.618813,-104.98253
1120,Colorado,2017-18,Peabody Elementary,Kindergarten,Arapahoe,Pawnee RE-12,53,86.79,75.47,0,11.32,0,39.603131,-104.952308
1121,Colorado,2017-18,Acres Green Elementary,Kindergarten,Douglas,Jefferson County R-1,68,86.76,85.29,0,0,1.47,39.5574,-104.894862
1122,Colorado,2017-18,Academia Ana Marie Sandoval,Kindergarten,Denver,Mapleton 1,60,86.67,86.67,0,0,0,39.767521,-105.015518
1123,Colorado,2017-18,Caliche Elementary,Kindergarten,Logan,Calhan RJ-1,15,86.67,80,0,6.67,0,40.824221,-102.959303
1124,Colorado,2017-18,Golden View Classical Academy,Kindergarten,Jefferson,Jefferson County R-1,60,86.67,73.33,0,11.67,0,39.71926,-105.190601
1125,Colorado,2017-18,St James,Kindergarten,Denver,Brighton School District,15,86.67,86.67,0,0,0,39.736706,-104.9091613
1126,Colorado,2017-18,Ute Pass Elementary,Kindergarten,El Paso,Boulder Valley RE 2,15,86.67,86.67,0,0,0,38.920969,-104.991837
1127,Colorado,2017-18,Fremont Elementary,Kindergarten,Fremont,Cherry Creek 5,67,86.57,80.6,0,5.97,0,38.395897,-105.123111
1128,Colorado,2017-18,Jackson Elementary,Kindergarten,El Paso,Holly RE-3,67,86.57,86.57,0,0,0,38.892301,-104.839496
1129,Colorado,2017-18,International Academy Of Denver At Harrington,Kindergarten,Denver,Pueblo City 60,37,86.49,86.49,0,0,0,39.768746,-104.958583
1130,Colorado,2017-18,Lyn Knoll Elementary,Kindergarten,Arapahoe,Lone Star 101,37,86.49,86.49,0,0,0,39.719053,-104.841039
1131,Colorado,2017-18,Wm E Bishop Elementary,Kindergarten,Arapahoe,Thompson R2-J,37,86.49,81.08,0,5.41,0,39.65959,-104.993
1132,Colorado,2017-18,Monument Charter Academy,Kindergarten,El Paso,Cherry Creek 5,81,86.42,82.72,0,3.7,0,39.093642,-104.846705
1133,Colorado,2017-18,Estes Park K-5,Kindergarten,Larimer,Weld County School District RE-3J,66,86.36,83.33,0,1.52,0,40.368479,-105.49746
1134,Colorado,2017-18,Bromwell Elementary,Kindergarten,Denver,Briggsdale RE-10,51,86.27,80.39,0,3.92,0,39.722154,-104.956974
1135,Colorado,2017-18,Iowa Elementary,Kindergarten,Arapahoe,Larimer County,80,86.25,86.25,0,0,0,39.687927,-104.793505
1136,Colorado,2017-18,French Elementary,Kindergarten,El Paso,Mapleton 1,94,86.17,85.11,0,0,1.06,38.768458,-104.727249
1137,Colorado,2017-18,Marsh Elementary,Kindergarten,Rio Grande,Denver County 1,65,86.15,86.15,0,0,0,37.579512,-106.138689
1138,Colorado,2017-18,Little Elementary,Kindergarten,Jefferson,Liberty J-4,36,86.11,83.33,0,2.78,0,39.853538,-105.068568
1139,Colorado,2017-18,Rocky Mountain Prep - Fletcher,Kindergarten,Arapahoe,Falcon 49,79,86.08,86.08,0,0,0,39.753049,-104.866413
1140,Colorado,2017-18,Soaring Hawk Elementary,Kindergarten,Douglas,Harrison 2,79,86.08,84.81,0,1.27,0,39.393453,-104.912555
1141,Colorado,2017-18,Roots Elementary,Kindergarten,Denver,Moffat 2,43,86.05,83.72,0,2.33,0,39.76522,-104.923181
1142,Colorado,2017-18,Montview Math & Health Sciences,Kindergarten,Arapahoe,Harrison 2,50,86,86,0,0,0,39.7483042,-104.8545829
1143,Colorado,2017-18,Bradford Elementary,Kindergarten,Pueblo,Brighton School District,64,85.94,84.38,0,1.56,0,38.267698,-104.589518
1144,Colorado,2017-18,Aragon Elementary,Kindergarten,El Paso,Durango 9-R,78,85.9,83.33,0,2.56,0,38.681757,-104.701258
1145,Colorado,2017-18,Burlington Elementary,Kindergarten,Boulder,Adams-Arapahoe 28J,85,85.88,63.53,0,22.35,0,40.146367,-105.108088
1146,Colorado,2017-18,Fall River Elementary,Kindergarten,Boulder,Jefferson County R-1,92,85.87,82.61,0,3.26,0,40.184028,-105.063289
1147,Colorado,2017-18,High Peaks Elementary,Kindergarten,Boulder,East Grand 2,42,85.71,80.95,0,4.76,0,40.004245,-105.243619
1148,Colorado,2017-18,Holm Elementary,Kindergarten,Denver,Cherry Creek 5,84,85.71,83.33,0,0,1.19,39.657536,-104.892094
1149,Colorado,2017-18,Mountain Sage Community,Kindergarten,Larimer,Pueblo City 60,21,85.71,19.05,0,42.86,0,40.567843,-105.035307
1150,Colorado,2017-18,Northridge Elementary,Kindergarten,Boulder,Thompson R2-J,49,85.71,85.71,0,0,0,40.193811,-105.109327
1151,Colorado,2017-18,Springs Baptist Academy,Private,El Paso,Adams 12 Five Star Schools,42,85.71,54.76,2.38,21.43,7.14,38.88217,-104.819931
1152,Colorado,2017-18,St. John The Baptist Catholic,Kindergarten,Boulder,Douglas County RE 1,14,85.71,85.71,0,0,0,40.16543,-105.099421
1153,Colorado,2017-18,Stratton Elementary,Kindergarten,El Paso,Jefferson County R-1,42,85.71,83.33,0,2.38,0,38.867124,-104.801994
1154,Colorado,2017-18,Fountain International Magnet,Kindergarten,Pueblo,Denver County 1,104,85.58,81.73,0,2.88,0.96,38.27608,-104.597643
1155,Colorado,2017-18,Marrama Elementary,Kindergarten,Denver,Gunnison Watershed RE1J,62,85.48,85.48,0,0,0,39.77244,-104.764383
1156,Colorado,2017-18,Axl Academy,Kindergarten,Arapahoe,Pueblo County 70,55,85.45,83.64,0,1.82,0,39.681429,-104.823987
1157,Colorado,2017-18,Cottonwood Elementary,Kindergarten,Montrose,Boulder Valley RE 2,55,85.45,80,0,5.45,0,38.444288,-107.858901
1158,Colorado,2017-18,Sanborn Elementary,Kindergarten,Boulder,Adams-Arapahoe 28J,55,85.45,78.18,1.82,3.64,1.82,40.199481,-105.120239
1159,Colorado,2017-18,Hope Online Learning Academy Elementary,Kindergarten,Douglas,Boulder County,144,85.42,84.72,0,0.69,0,39.5607,-104.8666
1160,Colorado,2017-18,Upper Blue Elementary,Kindergarten,Summit,St Vrain Valley Re 1J,48,85.42,81.25,2.08,2.08,0,39.50047,-106.048847
1161,Colorado,2017-18,Mountain View Elementary,Kindergarten,Douglas,Jefferson County R-1,95,85.26,83.16,0,1.05,1.05,39.453941,-104.728186
1162,Colorado,2017-18,Talbott Steam Innovation,Kindergarten,El Paso,Swink 33,95,85.26,85.26,0,0,0,38.734341,-104.720087
1163,Colorado,2017-18,Maxwell Elementary,Kindergarten,Denver,Thompson R2-J,74,85.14,85.14,0,0,0,39.7834,-104.823822
1164,Colorado,2017-18,Centennial Christian Learning Center,Kindergarten,Arapahoe,Douglas County RE 1,20,85,85,0,0,0,39.6377027,-104.7599526
1165,Colorado,2017-18,Mammoth Heights Elementary,Kindergarten,Douglas,Adams 12 Five Star Schools,80,85,82.5,0,1.25,1.25,39.543869,-104.803592
1166,Colorado,2017-18,Sage Canyon Elementary,Kindergarten,Douglas,Denver County 1,80,85,80,0,5,0,39.389191,-104.822131
1167,Colorado,2017-18,Sierra Grande K-12,Kindergarten,Costilla,Greeley 6,20,85,85,0,0,0,37.431201,-105.456399
1168,Colorado,2017-18,Denver Language,Kindergarten,Denver,Douglas County RE 1,99,84.85,83.84,0,1.01,0,39.722848,-104.910079
1169,Colorado,2017-18,Douglass Valley Elementary,Kindergarten,El Paso,Cherry Creek 5,66,84.85,84.85,0,0,0,38.992427,-104.866276
1170,Colorado,2017-18,Heroes Academy Prek-5,Kindergarten,Pueblo,Pueblo City 60,33,84.85,84.85,0,0,0,38.295803,-104.616925
1171,Colorado,2017-18,Roosevelt Edison Charter,Kindergarten,El Paso,Cherry Creek 5,99,84.85,79.8,0,5.05,0,38.8329302,-104.7494505
1172,Colorado,2017-18,Columbian Elementary,Kindergarten,Pueblo,Colorado Springs 11,52,84.62,76.92,0,3.85,3.85,38.245459,-104.630796
1173,Colorado,2017-18,Meadow View Elementary,Kindergarten,Douglas,Greeley 6,52,84.62,84.62,0,0,0,39.410425,-104.903376
1174,Colorado,2017-18,Northridge Elementary,Kindergarten,Douglas,Douglas County RE 1,84,84.52,83.33,0,1.19,0,39.551489,-104.98283
1175,Colorado,2017-18,Mountainside Elementary,Kindergarten,El Paso,Cherry Creek 5,103,84.47,84.47,0,0,0,38.747946,-104.808179
1176,Colorado,2017-18,Mcglone Academy,Kindergarten,Denver,North Conejos RE-1J,90,84.44,83.33,0,1.11,0,39.780259,-104.837582
1177,Colorado,2017-18,Eagle County Charter Academy,Kindergarten,Eagle,Platte Canyon 1,38,84.21,84.21,0,0,0,39.641351,-106.569172
1178,Colorado,2017-18,Georgetown Community,Kindergarten,Clear Creek,Summit RE-1,19,84.21,84.21,0,0,0,39.71334,-105.6958
1179,Colorado,2017-18,Sedalia Elementary,Kindergarten,Douglas,Colorado Springs 11,38,84.21,84.21,0,0,0,39.436832,-104.969621
1180,Colorado,2017-18,The Summit Academy,Kindergarten,Jefferson,Archuleta County 50 JT,38,84.21,55.26,0,28.95,0,39.883846,-105.078584
1181,Colorado,2017-18,Cole Arts And Science Academy,Kindergarten,Denver,Pueblo City 60,63,84.13,84.13,0,0,0,39.762652,-104.969033
1182,Colorado,2017-18,Mountain Vista Community,Kindergarten,El Paso,Jefferson County R-1,44,84.09,84.09,0,0,0,38.812436,-104.781643
1183,Colorado,2017-18,Stevens Elementary,Kindergarten,Jefferson,Pueblo City 60,44,84.09,81.82,0,0,2.27,39.771082,-105.076337
1184,Colorado,2017-18,Alpine Elementary,Kindergarten,Boulder,Denver County 1,75,84,82.67,0,1.33,0,40.193703,-105.086642
1185,Colorado,2017-18,Aurora Frontier K-8,Kindergarten,Arapahoe,Aspen 1,75,84,81.33,0,1.33,1.33,39.658518,-104.746307
1186,Colorado,2017-18,Belmont Elementary,Kindergarten,Pueblo,Academy 20,75,84,84,0,0,0,38.298777,-104.590213
1187,Colorado,2017-18,St. Mary's Academy,Kindergarten,Arapahoe,Colorado Springs 11,25,84,84,0,0,0,39.634062,-104.961009
1188,Colorado,2017-18,Orchard Avenue Elementary,Kindergarten,Mesa,St Vrain Valley Re 1J,56,83.93,83.93,0,0,0,39.085026,-108.544234
1189,Colorado,2017-18,Vista Peak Exploratory,Kindergarten,Arapahoe,Greeley 6,105,83.81,82.86,0,0,0.95,39.7191713,-104.7011188
1190,Colorado,2017-18,Ellicott Elementary,Kindergarten,El Paso,Jefferson County R-1,74,83.78,82.43,0,1.35,0,38.824814,-104.385823
1191,Colorado,2017-18,Crest View Elementary,Kindergarten,Boulder,Pueblo County 70,80,83.75,78.75,0,3.75,0,40.051633,-105.274023
