index,state,year,name,address,city,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1,North Carolina,2018-19,A T Allen Elementary,,,Cabarrus,,132,,100,0,,0,35.362379,-80.512966
2,North Carolina,2018-19,A.C.E. Academy,,,Cabarrus,,44,,100,0,,0,35.30806,-80.672811
3,North Carolina,2018-19,ABC of NC Child Develop. Ctr,,,Davidson,,1,,100,0,,0,35.9948057,-80.2740284
4,North Carolina,2018-19,Agape Christian,,,Ashe,,3,,100,0,,0,36.4206381,-81.4870445
5,North Carolina,2018-19,Agape International Christian Academy,,,Franklin,,1,,100,0,,0,36.0348412,-78.4981995
6,North Carolina,2018-19,Ahoskie Christian,,,Hertford,,32,,100,0,,0,36.278572,-76.976738
7,North Carolina,2018-19,Alamance Christian,,,Alamance,,15,,100,0,,0,36.07537,-79.371081
8,North Carolina,2018-19,Alamance Elementary,,,Guilford,,79,,100,0,,1.3,36.0172276,-79.7078376
9,North Carolina,2018-19,Albemarle,,,Pasquotank,,15,,100,0,,0,36.2777061,-76.2832581
10,North Carolina,2018-19,Albert H Bangert Elementary,,,Craven,,70,,100,0,,1.4,35.083175,-77.083419
11,North Carolina,2018-19,Alexander Christian Academy,,,Alexander,,10,,100,0,,40,35.8333212,-81.3357092
12,North Carolina,2018-19,Alexander Wilson Elementary,,,Alamance,,110,,100,0,,0.9,36.029729,-79.346699
13,North Carolina,2018-19,Alston Ridge Elementary,,,Wake,,0,,100,0,,0,35.8596023,-78.8990479
14,North Carolina,2018-19,Altamahaw-Ossipee Elementary,,,Alamance,,89,,100,0,,0,36.1796184,-79.5105431
15,North Carolina,2018-19,Anami Montessori,,,Mecklenburg,,11,,100,0,,27.3,35.14757,-80.854051
16,North Carolina,2018-19,Anchor Baptist Academy,,,Transylvania,,3,,100,0,,33.3,35.27242,-82.648301
17,North Carolina,2018-19,Anderson Creek Academy,,,Harnett,,40,,100,0,,0,35.27789,-78.977101
18,North Carolina,2018-19,Ansonville Elementary,,,Anson,,31,,100,0,,0,35.105375,-80.106437
19,North Carolina,2018-19,Antioch Elementary,,,Union,,109,,100,0,,4.6,35.05881,-80.722757
20,North Carolina,2018-19,Aquadale Elementary,,,Stanly,,46,,100,0,,0,35.2288743,-80.2236211
21,North Carolina,2018-19,Arborbrook Christian Academy,,,Union,,16,,100,0,,12.5,35.020191,-80.693467
22,North Carolina,2018-19,Archdale Elementary,,,Randolph,,56,,100,0,,1.8,35.9128875,-79.9754617
23,North Carolina,2018-19,Archer Elementary,,,Guilford,,65,,100,0,,1.5,36.0303399,-79.8306088
24,North Carolina,2018-19,Arendell Parrott Academy,,,Lenoir,,38,,100,0,,5.3,35.31448,-77.603394
25,North Carolina,2018-19,ArtSpace Charter,,,Buncombe,,35,,100,0,,20,35.594702,-82.428719
26,North Carolina,2018-19,Asheville Catholic,,,Buncombe,,18,,100,0,,0,35.63114,-82.551361
27,North Carolina,2018-19,Asheville Montessori ,,,Buncombe,,20,,100,0,,30,35.6622,-82.582701
28,North Carolina,2018-19,Asheville-Pisgah Christian Sch.,,,Buncombe,,9,,100,0,,55.6,35.569048,-82.668406
29,North Carolina,2018-19,ASU Academy at Middle Forl,,,Forsyth,,40,,100,0,,0,36.1412787,-80.1683575
30,North Carolina,2018-19,Atlantic Elementary,,,Carteret,,13,,100,0,,0,34.8832669,-76.3421054
31,North Carolina,2018-19,Avery's Creek Elementary,,,Buncombe,,95,,100,0,,1.1,35.477638,-82.579194
32,North Carolina,2018-19,B F Grady Elementary,,,Duplin,,117,,100,0,,0,35.057186,-77.828759
33,North Carolina,2018-19,B O Barnes Elementary,,,Wilson,,60,,100,0,,0,35.713303,-77.88642
34,North Carolina,2018-19,B'nai Shalom Day,,,Guilford,,8,,100,0,,0,36.093534,-79.856496
35,North Carolina,2018-19,Back Creek Christian Academy,,,Mecklenburg,,10,,100,0,,0,35.30945,-80.710588
36,North Carolina,2018-19,Bailey's Grove Baptist,,,Randolph,,5,,100,0,,0,35.73355,-79.719521
37,North Carolina,2018-19,Bain Elementary,,,Mecklenburg,,146,,100,0,,6.8,35.17497,-80.648406
38,North Carolina,2018-19,Bal-Perazim Christian Academy,,,Cumberland,,5,,100,0,,0,35.09175,-78.955851
39,North Carolina,2018-19,Balfour Elementary,,,Randolph,,85,,100,0,,0,35.7456384,-79.8217381
40,North Carolina,2018-19,Ballantyne Elementary,,,Mecklenburg,,136,,100,0,,0,35.037387,-80.856135
41,North Carolina,2018-19,Ballentine Elementary,,,Wake,,111,,100,0,,2.7,35.613785,-78.770636
42,North Carolina,2018-19,Balls Creek Elementary,,,Catawba,,84,,100,0,,0,35.629772,-81.12787
43,North Carolina,2018-19,Banks Elementary,,,Lenoir,,71,,100,0,,0,35.281598,-77.679538
44,North Carolina,2018-19,Banner Elk Elementary,,,Avery,,32,,100,0,,0,36.1460737,-81.8607621
45,North Carolina,2018-19,Banoak Elementary,,,Catawba,,44,,100,0,,0,35.582207,-81.416602
46,North Carolina,2018-19,Barnette Elementary,,,Mecklenburg,,136,,100,0,,0.7,35.399842,-80.92486
47,North Carolina,2018-19,Baton Elementary,,,Caldwell,,54,,100,0,,0,35.808818,-81.536029
48,North Carolina,2018-19,Beaufort Elementary,,,Carteret,,82,,100,0,,1.2,34.7296582,-76.6469568
49,North Carolina,2018-19,Beaver Dam Elementary,,,Cumberland,,18,,100,0,,0,34.89448,-78.580797
50,North Carolina,2018-19,Beaverdam Elementary,,,Wake,,121,,100,0,,1.7,35.8212317,-78.527968
51,North Carolina,2018-19,Belvoir Elementary,,,Pitt,,64,,100,0,,0,35.6674035,-77.417972
52,North Carolina,2018-19,Ben D Quinn Elementary,,,Craven,,74,,100,0,,2.7,35.091955,-77.128811
53,North Carolina,2018-19,Benjamin T. Bullock Elementary,,,Lee,,115,,100,0,,0.9,35.5063521,-79.1863685
54,North Carolina,2018-19,Bennett,,,Chatham,,22,,100,0,,0,35.56214,-79.546126
55,North Carolina,2018-19,Benson Elementary,,,Johnston,,96,,100,0,,0,35.399955,-78.555435
56,North Carolina,2018-19,Berewick Elementary,,,Mecklenburg,,137,,100,0,,0,35.173896,-80.97883
57,North Carolina,2018-19,Bethany Christian,,,Davidson,,#N/A,,100,0,,0,35.8573435,-80.0580964
58,North Carolina,2018-19,Bethel Christian Academy,,,Avery,,2,,100,0,,0,35.935473,-82.008039
59,North Carolina,2018-19,Bethel Christian Academy,,,Lenoir,,19,,100,0,,0,35.28265,-77.646871
60,North Carolina,2018-19,Bethel Elementary,,,Cabarrus,,99,,100,0,,1,35.241627,-80.533832
61,North Carolina,2018-19,Bethel Elementary,,,Watauga,,13,,100,0,,0,36.294645,-81.848781
62,North Carolina,2018-19,Bethel Elementary,,,Pitt,,34,,100,0,,0,35.806064,-77.3709334
63,North Carolina,2018-19,Bethel Hil l  Charter,,,Person,,70,,100,0,,1.4,36.504439,-78.91892
64,North Carolina,2018-19,Bethesda Christian Academy,,,Durham,,27,,100,0,,3.7,35.94376,-78.839871
65,North Carolina,2018-19,Bethlehem Elementary,,,Alexander,,79,,100,1.3,,2.5,35.8369321,-81.3115793
66,North Carolina,2018-19,Beulavil le Elementary,,,Duplin,,85,,100,0,,0,34.919387,-77.764004
67,North Carolina,2018-19,Beverly Hills Elementary,,,Cabarrus,,47,,100,0,,0,35.431866,-80.596742
68,North Carolina,2018-19,Beverly Woods Elementary,,,Mecklenburg,,148,,100,0,,2,35.13142,-80.836803
69,North Carolina,2018-19,Bible Baptist Christian,,,Mecklenburg,,13,,100,0,,15.4,35.16004,-80.730631
70,North Carolina,2018-19,Bible Wesleyan Chr. Sch.,,,Alamance,,0,,100,0,,0,35.950595,-79.3719179
71,North Carolina,2018-19,Blackburn Elementary,,,Catawba,,66,,100,0,,0,35.615006,-81.331473
72,North Carolina,2018-19,Blessed Sacrament Catholic Sch.,,,Alamance,,16,,100,0,,0,36.0942187,-79.4458079
73,North Carolina,2018-19,Blowing Rock Elementary,,,Watauga,,44,,100,0,,0,36.131937,-81.676163
74,North Carolina,2018-19,Blue Ridge Elementary,,,Ashe,,62,,100,0,,6.5,36.461178,-81.532164
75,North Carolina,2018-19,Blue Ridge,,,Jackson,,26,,100,0,,0,35.128415,-83.120248
76,North Carolina,2018-19,Bogue Sound Elementary,,,Carteret,,58,,100,0,,1.7,34.7187368,-76.9506736
77,North Carolina,2018-19,Bolivia Elementary,,,Brunswick,,52,,100,0,,1.9,34.070342,-78.144765
78,North Carolina,2018-19,Bonlee,,,Chatham,,26,,100,0,,0,35.64417,-79.420701
79,North Carolina,2018-19,Bonnie Springer,,,Granville,,0,,100,0,,0,36.1462462,-78.7375448
80,North Carolina,2018-19,Bostian Elementary,,,Rowan,,64,,100,0,,3.1,35.5241446,-80.5421088
81,North Carolina,2018-19,Bradford Preparatory,,,Mecklenburg,,95,,100,0,,1.1,35.34506,-80.719291
82,North Carolina,2018-19,Brevard Academy: A Challenge Foundation Academy,,,Transylvania,,49,,100,0,,4.1,35.2701713,-82.6844683
83,North Carolina,2018-19,Bridges Academy,,,Wilkes,,30,,100,0,,3.3,36.314768,-80.884892
84,North Carolina,2018-19,Brier Creek Elementary,,,Davidson,,40,,100,0,,0,35.797602,-80.087052
85,North Carolina,2018-19,British International Sch. of Charlotte,,,Mecklenburg,,11,,100,0,,0,35.0690345,-80.8375194
86,North Carolina,2018-19,Broadway Elementary,,,Lee,,94,,100,0,,1.1,35.4520677,-79.0527908
87,North Carolina,2018-19,Brookhaven SDA,,,Pitt,,3,,100,0,,0,35.5386375,-77.4159389
88,North Carolina,2018-19,Bruce H Tharrington Primary,,,Surry,,109,,100,0,,0.9,36.490384,-80.601827
89,North Carolina,2018-19,Bryan Road Elementary,,,Wake,,99,,100,1,,2,35.665142,-78.588885
90,North Carolina,2018-19,Buckhorn Creek Elementary,,,Wake,,94,,100,0,,2.1,35.61725,-78.844351
91,North Carolina,2018-19,Buies Creek Elementary,,,Harnett,,39,,100,0,,2.6,35.411869,-78.7361
92,North Carolina,2018-19,Building Blocks Montessori,,,Wilson,,1,,100,0,,0,35.77369,-77.938301
93,North Carolina,2018-19,Burgaw Elementary,,,Pender,,78,,100,0,,0,34.5575081,-77.9279041
94,North Carolina,2018-19,Burlington Christian Academy,,,Alamance,,30,,100,0,,0,36.08258,-79.440671
95,North Carolina,2018-19,Burnsvil le Elementary,,,Yancey,,43,,100,0,,2.3,35.917188,-82.260003
96,North Carolina,2018-19,C B Eller Elementary,,,Wilkes,,50,,100,0,,2,36.276581,-80.888624
97,North Carolina,2018-19,C C Spaulding Elementary,,,Durham,,37,,100,0,,0,35.978207,-78.90601
98,North Carolina,2018-19,C C Wright Elementary,,,Wilkes,,54,,100,0,,0,36.137861,-81.105418
99,North Carolina,2018-19,C3 Concord Christian,,,Cabarrus,,2,,100,0,,0,35.383216,-80.568395
100,North Carolina,2018-19,Cabarrus Charter Academy,,,Cabarrus,,93,,100,1.1,,10.8,35.409253,-80.668281
101,North Carolina,2018-19,Caldwell Academy,,,Guilford,,31,,100,0,,6.5,36.136159,-79.887587
102,North Carolina,2018-19,Caleb's Creek Elementary,,,Forsyth,,120,,100,0,,0,36.0787,-80.088924
103,North Carolina,2018-19,Calvary Baptist Church,,,Craven,,13,,100,0,,0,35.105035,-77.067657
104,North Carolina,2018-19,Calvary Chapel Academy,,,Iredell,,3,,100,0,,0,35.7287559,-80.8944675
105,North Carolina,2018-19,Calvary Christian,,,New Hanover,,6,,100,0,,33.3,34.2447,-77.920361
106,North Carolina,2018-19,Calvary Education Center,,,Lee,,3,,100,0,,0,35.40089,-79.188841
107,North Carolina,2018-19,Camelot Academy,,,Durham,,2,,100,0,,0,35.9900126,-78.9127108
108,North Carolina,2018-19,Cameron Elementary,,,Moore,,47,,100,0,,2.1,35.326799,-79.266216
109,North Carolina,2018-19,Cameron Park Elementary,,,Orange,,99,,100,1,,1,36.077218,-79.093598
110,North Carolina,2018-19,Candler Elementary,,,Buncombe,,82,,100,0,,3.7,35.538217,-82.700138
111,North Carolina,2018-19,Candor Elementary,,,Montgomery,,63,,100,0,,0,35.289878,-79.747145
112,North Carolina,2018-19,Cannon,,,Cabarrus,,42,,100,0,,4.8,35.40478,-80.671551
113,North Carolina,2018-19,Canterbury,,,Guilford,,28,,100,0,,0,36.142883,-79.7928449
114,North Carolina,2018-19,Cape Fear Center for Inquiry,,,New Hanover,,40,,100,0,,10,34.193026,-77.930554
115,North Carolina,2018-19,Cape Fear Christian Academy,,,Harnett,,25,,100,0,,0,35.358637,-78.695733
116,North Carolina,2018-19,Cape Fear Christian,,,Cumberland,,2,,100,0,,0,35.0399766,-78.960678
117,North Carolina,2018-19,Cape Hatteras Elementary,,,Dare,,45,,100,0,,0,35.259022,-75.551656
118,North Carolina,2018-19,Captain Gilmer,,,Henderson,,5,,100,0,,20,35.396612,-82.48954
119,North Carolina,2018-19,Career Academy and Technical,,,Iredell,,2,,100,0,,0,35.71419,-80.887581
120,North Carolina,2018-19,Carolina Baptist Academy,,,Rockingham,,4,,100,0,,25,36.36101,-79.669871
121,North Carolina,2018-19,Carolina Christian Academy,,,Clay,,3,,100,0,,33.3,35.05034,-83.819051
122,North Carolina,2018-19,Carolina Christian Academy,,,Davidson,,6,,100,0,,16.7,35.817519,-80.120375
123,North Carolina,2018-19,Carolina Christian Academy,,,Lee,,0,,100,0,,0,35.484899,-79.167062
124,North Carolina,2018-19,Carolina Friends,,,Orange,,8,,100,0,,12.5,36.0074296,-79.0235828
125,North Carolina,2018-19,Carolina International,,,Cabarrus,,76,,100,0,,5.3,35.41157,-80.737721
126,North Carolina,2018-19,Carpenter Elementary,,,Wake,,158,,100,0,,1.9,35.814422,-78.866455
127,North Carolina,2018-19,Carthage Elementary,,,Moore,,66,,100,0,,0,35.3407288,-79.4166848
128,North Carolina,2018-19,Cartoogechaye Elementary,,,Macon,,71,,100,0,,0,35.166563,-83.437781
129,North Carolina,2018-19,Cary Christian,,,Wake,,48,,100,0,,2.1,35.77547,-78.809361
130,North Carolina,2018-19,Cary Elementary,,,Wake,,81,,100,0,,3.7,35.781869,-78.781077
131,North Carolina,2018-19,Casa Esperanza Montessori Charter,,,Wake,,86,,100,0,,3.5,35.872803,-78.590412
132,North Carolina,2018-19,Casar Elementary,,,Cleveland,,38,,100,0,,0,35.507578,-81.620764
133,North Carolina,2018-19,Cash Elementary,,,Forsyth,,95,,100,0,,2.1,36.137057,-80.122816
134,North Carolina,2018-19,Catawba Heights Elementary,,,Gaston,,64,,100,0,,0,35.2745154,-81.0375545
135,North Carolina,2018-19,Cathedral,,,Wake,,16,,100,0,,0,35.78098,-78.642311
136,North Carolina,2018-19,Ceasar Cone Elementary,,,Guilford,,78,,100,0,,0,36.1080744,-79.7813281
137,North Carolina,2018-19,Cedar Grove Elementary,,,Nash,,30,,100,0,,0,36.078602,-77.968838
138,North Carolina,2018-19,Cedar Ridge Elementary,,,Surry,,50,,100,0,,0,36.508659,-80.80008
139,North Carolina,2018-19,Cedarwood Academy,,,Mecklenburg,,9,,100,0,,11.1,35.137115,-80.887386
140,North Carolina,2018-19,Central Elementary,,,Currituck,,43,,100,0,,0,36.389162,-76.009225
141,North Carolina,2018-19,Central Elementary,,,Orange,,49,,100,0,,2,36.079966,-79.114578
142,North Carolina,2018-19,Central Elementary,,,Pasquotank,,61,,100,0,,3.3,36.287904,-76.263391
143,North Carolina,2018-19,Central Elementary,,,Iredell,,56,,100,0,,0,35.928143,-80.960623
144,North Carolina,2018-19,Central Elementary,,,Northampton,,36,,100,0,,0,36.418549,-77.434285
145,North Carolina,2018-19,Central Park School for Children,,,Durham,,49,,100,0,,0,36.0046199,-78.900967
146,North Carolina,2018-19,Cerro Gordo Elementary,,,Columbus,,31,,100,0,,0,34.328935,-78.931021
147,North Carolina,2018-19,Chadbourn Elementary,,,Columbus,,37,,100,0,,2.7,34.325317,-78.820624
148,North Carolina,2018-19,Chantil ly Montessori,,,Mecklenburg,,50,,100,2,,6,35.207741,-80.800349
149,North Carolina,2018-19,Chapel Grove Elementary,,,Gaston,,71,,100,0,,0,35.207068,-81.2487323
150,North Carolina,2018-19,Charles E Boger Elementary,,,Cabarrus,,85,,100,0,,0,35.455214,-80.662084
151,North Carolina,2018-19,Charles W McCrary Elementary,,,Randolph,,57,,100,0,,0,35.712783,-79.818004
152,North Carolina,2018-19,Charlotte Choice Charter,,,Mecklenburg,,12,,100,0,,0,35.23527,-80.736451
153,North Carolina,2018-19,Charlotte Christian,,,Mecklenburg,,46,,100,0,,10.9,35.14079,-80.769001
154,North Carolina,2018-19,Charlotte Country Day,,,Mecklenburg,,114,,100,1.8,,0,35.147168,-80.803724
155,North Carolina,2018-19,Charlotte East Language Academy,,,Mecklenburg,,105,,100,0,,0,35.2092989,-80.746489
156,North Carolina,2018-19,Charlotte Jewish Day,,,Mecklenburg,,21,,100,0,,0,35.14663,-80.785851
157,North Carolina,2018-19,Charlotte Latin,,,Mecklenburg,,90,,100,0,,0,35.079179,-80.773937
158,North Carolina,2018-19,Charter Day,,,Brunswick,,120,,100,0,,4.2,34.282936,-78.136243
159,North Carolina,2018-19,Chatham Charter,,,Chatham,,42,,100,0,,0,35.742493,-79.479562
160,North Carolina,2018-19,Chesterbrook Acad. of Cary,,,Wake,,84,,100,0,,2.4,35.7833175,-78.8385117
161,North Carolina,2018-19,Chicod,,,Pitt,,87,,100,0,,0,35.463855,-77.2736525
162,North Carolina,2018-19,Children's Center,,,Forsyth,,14,,100,0,,0,36.1173005,-80.2789968
163,North Carolina,2018-19,Children's House Montessori Sch,,,Wayne,,2,,100,0,,0,35.3565499,-77.973865
164,North Carolina,2018-19,China Grove Elementary,,,Rowan,,95,,100,0,,1.1,35.567026,-80.585715
165,North Carolina,2018-19,Chinquapin Elementary,,,Duplin,,48,,100,0,,0,34.824509,-77.812216
166,North Carolina,2018-19,Christ Classical Academy,,,Burke,,9,,100,0,,11.1,35.7418171,-81.5260448
167,North Carolina,2018-19,Christ the Cornerstone Academy,,,Scotland,,16,,100,0,,0,34.72494,-79.505801
168,North Carolina,2018-19,Christ the King Christian Academy,,,Stanly,,10,,100,0,,10,35.44742,-80.215861
169,North Carolina,2018-19,Christian Faith Center Acad.,,,Granville,,3,,100,0,,0,36.1172221,-78.6765933
170,North Carolina,2018-19,Christian Family Academy,,,Catawba,,8,,100,0,,25,35.756404,-81.250494
171,North Carolina,2018-19,Churchland Elementary,,,Davidson,,52,,100,0,,0,35.784984,-80.415929
172,North Carolina,2018-19,Clara J Peck Elementary,,,Guilford,,38,,100,0,,0,36.0512824,-79.8179868
173,North Carolina,2018-19,Claremont Elementary,,,Catawba,,61,,100,0,,0,35.716516,-81.143023
174,North Carolina,2018-19,Clemmons Elementary,,,Forsyth,,105,,100,0,,7.6,36.024787,-80.376418
175,North Carolina,2018-19,Cliffside Elementary,,,Rutherford,,46,,100,0,,0,35.24701,-81.768297
176,North Carolina,2018-19,Clover Garden,,,Alamance,,37,,100,0,,0,36.187017,-79.471089
177,North Carolina,2018-19,Cloverleaf Elementary,,,Iredell,,94,,100,0,,1.1,35.8233,-80.862627
178,North Carolina,2018-19,Clyde Elementary,,,Haywood,,90,,100,1.1,,0,35.532563,-82.894871
179,North Carolina,2018-19,Coastal Preparatory Academy: A Challenge Foundation Academy,,,New Hanover,,90,,100,0,,5.6,34.3134595,-77.7679138
180,North Carolina,2018-19,Coker-Wimberly Elementary,,,Edgecombe,,38,,100,0,,0,35.977398,-77.604046
181,North Carolina,2018-19,College Park Elementary,,,New Hanover,,58,,100,0,,0,34.331749,-77.867042
182,North Carolina,2018-19,College Road Early Childhood Center,,,New Hanover,,128,,100,0,,3.1,34.14895,-77.891251
183,North Carolina,2018-19,Collettsvil le Elementary,,,Caldwell,,38,,100,0,,0,35.927025,-81.6728246
184,North Carolina,2018-19,Collinswood Language Academy,,,Mecklenburg,,96,,100,0,,2.1,35.184731,-80.871463
185,North Carolina,2018-19,Columbus Charter,,,Columbus,,74,,100,0,,0,34.404176,-78.772221
186,North Carolina,2018-19,Comfort Elementary,,,Jones,,14,,100,0,,0,35.006393,-77.511877
187,North Carolina,2018-19,Community Christian,,,Wilson,,25,,100,0,,4,35.78334,-77.968741
188,North Carolina,2018-19,Community School of Davidson,,,Mecklenburg,,86,,100,1.2,,8.1,35.501804,-80.859593
189,North Carolina,2018-19,Concord First Assembly Ac-CFA,,,Cabarrus,,33,,100,0,,9.1,35.3998331,-80.607511
190,North Carolina,2018-19,Concordia Christian Day Sch.,,,Catawba,,22,,100,0,,0,35.7031004,-81.215392
191,North Carolina,2018-19,Conover Special Education,,,Catawba,,4,,100,0,,0,35.701373,-81.221687
192,North Carolina,2018-19,Contentnea-Savannah,,,Lenoir,,87,,100,0,,0,35.314311,-77.513277
193,North Carolina,2018-19,Cool Spring Elementary,,,Iredell,,52,,100,0,,1.9,35.847106,-80.733568
194,North Carolina,2018-19,Coopers Elementary,,,Nash,,80,,100,0,,0,35.885167,-77.947542
195,North Carolina,2018-19,Copeland Elementary,,,Surry,,39,,100,0,,2.6,36.337156,-80.65087
196,North Carolina,2018-19,Cornatzer Elementary,,,Davie,,55,,100,1.8,,0,35.8975159,-80.4938539
197,North Carolina,2018-19,Cornerstone Christian Academy,,,Iredell,,15,,100,0,,0,35.78234,-80.856221
198,North Carolina,2018-19,Corvian Community,,,Mecklenburg,,74,,100,0,,8.1,35.322945,-80.75652
199,North Carolina,2018-19,Costner Elementary,,,Gaston,,64,,100,0,,0,35.3273106,-81.2275243
200,North Carolina,2018-19,Cove Creek Elementary,,,Watauga,,42,,100,0,,0,36.259471,-81.748746
201,North Carolina,2018-19,Covenant of Faith Christian Academy,,,Greene,,#N/A,,100,0,,0,36.2603071,-81.7505807
202,North Carolina,2018-19,Covenant Preparatory,,,Moore,,17,,100,0,,11.8,35.20729,-79.393501
203,North Carolina,2018-19,Cox Mill  Elementary,,,Cabarrus,,158,,100,0,,0.6,35.393472,-80.732356
204,North Carolina,2018-19,Cramerton Christian Academy,,,Gaston,,36,,100,0,,11.1,35.247,-81.084641
205,North Carolina,2018-19,Creedmoor Elementary,,,Granville,,46,,100,0,,4.3,36.123286,-78.678263
206,North Carolina,2018-19,Creekside Elementary,,,Craven,,77,,100,0,,6.5,35.026998,-77.021608
207,North Carolina,2018-19,Crosscreek Charter,,,Franklin,,31,,100,0,,0,36.094717,-78.293239
208,North Carolina,2018-19,Crossnore Elementary,,,Avery,,28,,100,0,,0,36.025771,-81.925502
209,North Carolina,2018-19,Crossroads Christian,,,Vance,,24,,100,0,,4.2,36.294391,-78.422453
210,North Carolina,2018-19,Crossway Academy,,,Mecklenburg,,1,,100,0,,0,35.14704,-80.742511
211,North Carolina,2018-19,Davenport A+ Elementary,,,Caldwell,,78,,100,0,,0,35.9117615,-81.5393299
212,North Carolina,2018-19,David Cox Road Elementary,,,Mecklenburg,,115,,100,0,,1.7,35.336844,-80.800925
213,North Carolina,2018-19,Davidson Day,,,Mecklenburg,,25,,100,0,,0,35.5043,-80.860021
214,North Carolina,2018-19,Davidson Elementary,,,Mecklenburg,,102,,100,1,,4.9,35.489791,-80.8484
215,North Carolina,2018-19,Davis-Townsend Elementary,,,Davidson,,84,,100,0,,2.4,35.806083,-80.168493
216,North Carolina,2018-19,Deep River Elementary,,,Lee,,94,,100,0,,1.1,35.5910899,-79.1461835
217,North Carolina,2018-19,Denton Elementary,,,Davidson,,68,,100,0,,0,35.632112,-80.118697
218,North Carolina,2018-19,Dillard Academy Charter,,,Wayne,,36,,100,0,,0,35.3788786,-78.0053682
219,North Carolina,2018-19,Dillard Drive Elementary,,,Wake,,93,,100,0,,0,35.752561,-78.722961
220,North Carolina,2018-19,"Dilworth Elementary, Sedgefield Campus",,,Mecklenburg,,112,,100,0,,0.9,35.189922,-80.8636319
221,North Carolina,2018-19,District No 7 Elementary,,,Cumberland,,31,,100,0,,0,35.149679,-78.705451
222,North Carolina,2018-19,Dobson Elementary,,,Surry,,58,,100,0,,0,36.39676,-80.724778
223,North Carolina,2018-19,Dorothy J. Vaughan Academy of Technology,,,Mecklenburg,,59,,100,0,,1.7,35.2855725,-80.733695
224,North Carolina,2018-19,Douglass Academy,,,New Hanover,,25,,100,0,,0,34.242063,-77.943101
225,North Carolina,2018-19,Douglass Elementary,,,Rockingham,,57,,100,0,,0,36.49324,-79.778632
226,North Carolina,2018-19,Down East Middle School and Smyrna Elementary,,,Carteret,,22,,100,0,,0,34.757643,-76.5298829
227,North Carolina,2018-19,DPS Hospital,,,Durham,,0,,100,0,,0,36.007309,-78.937122
228,North Carolina,2018-19,Dr Hubert Eaton Sr Elem,,,New Hanover,,87,,100,0,,2.3,34.266275,-77.834363
229,North Carolina,2018-19,Dream Children,,,Mecklenburg,,0,,100,0,,0,35.2109712,-80.8924917
230,North Carolina,2018-19,Druid Hills Academy,,,Mecklenburg,,45,,100,0,,2.2,35.257307,-80.824346
231,North Carolina,2018-19,Duke,,,Durham,,42,,100,0,,0,36.00053,-78.967681
232,North Carolina,2018-19,Duplin Primary,,,Bladen,,39,,100,0,,0,34.6553228,-78.7197205
233,North Carolina,2018-19,Durham Academy,,,Durham,,71,,100,0,,0,35.97592,-78.969561
234,North Carolina,2018-19,E M Rollins Elementary,,,Vance,,44,,100,0,,0,36.3191709,-78.4184897
235,North Carolina,2018-19,E O Young Jr Elementary,,,Vance,,23,,100,0,,0,36.396691,-78.3296196
236,North Carolina,2018-19,E.M. Yoder Elementary,,,Alamance,,60,,100,0,,1.7,36.100454,-79.274357
237,North Carolina,2018-19,E.P. Pearce Elementary,,,Guilford,,118,,100,0,,4.2,36.1445515,-79.9378079
238,North Carolina,2018-19,East Albemarle Elementary,,,Stanly,,124,,100,0,,0.8,35.3508525,-80.1680907
239,North Carolina,2018-19,East Clayton Elementary,,,Johnston,,119,,100,0,,0,35.649084,-78.402307
240,North Carolina,2018-19,East Elementary,,,Cleveland,,38,,100,0,,0,35.249427,-81.330342
241,North Carolina,2018-19,East Iredell Elementary,,,Iredell,,125,,100,0,,0,35.804011,-80.8362236
242,North Carolina,2018-19,East Voyager Academy of Charlotte,,,Mecklenburg,,32,,100,3.1,,0,35.2439247,-80.9527815
243,North Carolina,2018-19,Eastlawn Elementary,,,Alamance,,94,,100,0,,0,36.101787,-79.407077
244,North Carolina,2018-19,Eastover Elementary,,,Mecklenburg,,83,,100,0,,0,35.196611,-80.821652
245,North Carolina,2018-19,Eastover-Central Elementary,,,Cumberland,,62,,100,0,,0,35.122783,-78.76175
246,North Carolina,2018-19,ECU Community,,,Pitt,,14,,100,0,,0,35.5505346,-77.412352
247,North Carolina,2018-19,Ed V Baldwin Elementary,,,Cumberland,,100,,100,0,,0,34.978843,-78.934553
248,North Carolina,2018-19,Edgewood Community Developmental,,,Wayne,,10,,100,0,,0,35.380498,-77.971079
249,North Carolina,2018-19,Edwin M. Holt Elementary,,,Alamance,,79,,100,0,,0,36.021324,-79.488877
250,North Carolina,2018-19,Elizabeth Duncan Koontz Elementary,,,Rowan,,66,,100,0,,0,35.6244141,-80.4957747
251,North Carolina,2018-19,Elizabeth M Cashwell Elementary,,,Cumberland,,112,,100,0,,0,35.0064231,-78.914945
252,North Carolina,2018-19,Elizabethtown Christian Academy,,,Bladen,,16,,100,0,,0,34.63461,-78.626421
253,North Carolina,2018-19,Elkin Elementary,,,Surry,,83,,100,0,,1.2,36.2456273,-80.8545041
254,North Carolina,2018-19,Ellenboro Elementary,,,Rutherford,,94,,100,0,,1.1,35.351404,-81.773617
255,North Carolina,2018-19,Ellendale Elementary,,,Alexander,,48,,100,0,,2.1,35.928433,-81.278919
256,North Carolina,2018-19,Elon Park Elementary,,,Mecklenburg,,155,,100,0,,1.9,35.022986,-80.843144
