index,state,year,name,type,city,county,enroll,mmr,overal,xmed,xper,xrel,lat,lng
2384,New York,2017-18,Gardner Road Elementary,Public,Horseheads,Chemung,,98.2,98.2,0,,1.83,42.177698,-76.84675
2385,New York,2017-18,Gayhead,Public,Hopewell Junction,Dutchess,,98.2,98.2,0.22,,0.99,41.571299,-73.797731
2386,New York,2017-18,Germantown Elementary,Public,Germantown,Columbia,,98.2,97.8,0.37,,1.85,42.132741,-73.889903
2387,New York,2017-18,Glenfield Elementary,Public,Glenfield,Lewis,,98.2,98.2,0.46,,0.92,43.708315,-75.403674
2388,New York,2017-18,Hebrew Academy Of Capital District,Private,Albany,Albany,,98.2,92.9,0,,1.79,42.6458679,-73.7849729
2389,New York,2017-18,Hillside Grade,Public,New Hyde Park,Nassau,,98.2,95.4,0.18,,0.89,40.741666,-73.688315
2390,New York,2017-18,Hugh W Gregg Elementary,Public,Corning,Steuben,,98.2,98.2,0,,1.38,42.155209,-77.064894
2391,New York,2017-18,John Pearl Elementary,Public,Bohemia,Suffolk,,98.2,96.9,0,,1.78,40.768718,-73.109548
2392,New York,2017-18,Keshequa Elem,Public,Dalton,Livingston,,98.2,97,0,,0.91,42.538739,-77.954211
2393,New York,2017-18,Klem Road North Elementary,Public,Webster,Monroe,,98.2,97.8,0,,1.79,43.226954,-77.457038
2394,New York,2017-18,Klem Road South Elementary,Public,Webster,Monroe,,98.2,98,0.18,,1.46,43.229304,-77.457026
2395,New York,2017-18,Little Britain Elementary,Public,New Windsor,Orange,,98.2,97.8,0.67,,1.12,41.484167,-74.107321
2396,New York,2017-18,Livonia Intermediate,Public,Livonia,Livingston,,98.2,97.9,0.26,,1.56,42.8170114,-77.6681684
2397,New York,2017-18,Lyme Central,Public,Chaumont,Jefferson,,98.2,98.2,0,,1.8,44.066281,-76.133967
2398,New York,2017-18,Mae E Reynolds,Public,Baldwinsville,Onondaga,,98.2,98.2,0.22,,1.35,43.132926,-76.313832
2399,New York,2017-18,Maple Ridge,Private,Ulster Park,Ulster,,98.2,98.2,0,,0,41.866518,-73.9873279
2400,New York,2017-18,Mary Cariola Childrens Center,Private,Rochester,Monroe,,98.2,97.1,1.44,,0.72,43.12569,-77.612051
2401,New York,2017-18,Mary Mcdowell Center For Learning,Private,Brooklyn,Kings,,98.2,96.4,0,,1.79,40.6873517,-73.9926515
2402,New York,2017-18,May Moore Elementary,Public,Deer Park,Suffolk,,98.2,98,0.77,,1.02,40.7517316,-73.3359599
2403,New York,2017-18,Mills Pond Elementary,Public,St. James,Suffolk,,98.2,96.4,0.51,,2.05,40.876074,-73.140363
2404,New York,2017-18,Nardin Academy-Elem & Montessori,Private,Buffalo,Erie,,98.2,96.4,0.3,,1.5,42.9178404,-78.8734741
2405,New York,2017-18,North Main Street,Public,Monroe,Orange,,98.2,98,0.78,,1.18,41.328169,-74.184142
2406,New York,2017-18,North Salem Ms/Hs,Public,North Salem,Westchester,,98.2,97.8,0.15,,1.63,41.35536,-73.595351
2407,New York,2017-18,Old Mill Road,Public,Merrick,Nassau,,98.2,97.5,0.68,,0.68,40.685882,-73.566619
2408,New York,2017-18,Onondaga-Cortland-Madison Boces - Seven Valleys New Tech Academy,BOCES,Cortland,Cortland,,98.2,98.2,0,,1.75,42.5990882,-76.1593079
2409,New York,2017-18,Park School Of Buffalo,Private,Buffalo,Erie,,98.2,95.2,0.37,,2.94,42.9672591,-78.7812678
2410,New York,2017-18,Paumanok Elementary,Public,Dix Hills,Suffolk,,98.2,98.1,0,,1.4,40.773613,-73.346028
2411,New York,2017-18,Plank Road North Elementary,Public,Webster,Monroe,,98.2,98.2,0.2,,1.62,43.179489,-77.483649
2412,New York,2017-18,School 22,Public,Yonkers,Westchester,,98.2,90.2,0,,0.22,40.972652,-73.87073
2413,New York,2017-18,Springbrook,Private,Oneonta,Otsego,,98.2,90.9,1.82,,1.82,42.532159,-74.981465
2414,New York,2017-18,Ss Cyril & Methodius,Private,Deer Park,Suffolk,,98.2,96.3,0.61,,1.23,40.755185,-73.327789
2415,New York,2017-18,St Francis De Sales St Stephens,Private,Geneva,Ontario,,98.2,98.2,0,,0,42.8675066,-76.9893793
2416,New York,2017-18,St Francis Of Assisi,Private,Bronx,Bronx,,98.2,97.5,0,,0,40.897124,-73.844919
2417,New York,2017-18,St Francis Of Assisi,Private,Long Island City,Queens,,98.2,98.2,0,,1.77,40.7717913,-73.9010681
2418,New York,2017-18,St John Vianney,Private,Orchard Park,Erie,,98.2,98.2,0.6,,1.2,42.80833,-78.735971
2419,New York,2017-18,St Patrick,Private,Huntington,Suffolk,,98.2,97.8,0.55,,1.29,40.8698646,-73.4312262
2420,New York,2017-18,Stony Brook School (The),Private,Stonybrook,Suffolk,,98.2,97.9,0.26,,1.57,40.9225887,-73.1310805
2421,New York,2017-18,Summit School (The),Private,Upper Nyack,Rockland,,98.2,95.8,0,,0.6,41.1028625,-73.9157743
2422,New York,2017-18,Tackan Elementary,Public,Nesconset,Suffolk,,98.2,98.1,0.48,,1.27,40.840502,-73.142723
2423,New York,2017-18,Terry Taylor Elementary,Public,Spencerport,Monroe,,98.2,97.7,0,,2.07,43.202523,-77.794881
2424,New York,2017-18,Unadilla Valley Elementary,Public,New Berlin,Chenango,,98.2,98.2,0.23,,1.61,42.6243826,-75.3323626
2425,New York,2017-18,Victory Christian Acad,Private,East Patchogue,Suffolk,,98.2,98.2,0,,1.75,40.77119,-72.961535
2426,New York,2017-18,W F Prior Elementary,Public,Oneida,Madison,,98.2,98.2,0.58,,1.17,43.090675,-75.646057
2427,New York,2017-18,Wildwood,Private,Schenectady,Schenectady,,98.2,95.9,0,,2.92,42.735016,-73.895282
2428,New York,2017-18,Yeshiva Bais Hachinuch,Private,Spring Valley,Rockland,,98.2,89.5,1.75,,0,41.107767,-74.043931
2429,New York,2017-18,Bayville Primary,Public,Locust Valley,Nassau,,98.1,96.1,0.48,,1.93,40.9053238,-73.56596
2430,New York,2017-18,British International School Of Ny,Private,New York,New York,,98.1,93.9,0,,1.53,40.736897,-73.972869
2431,New York,2017-18,Broome-Tioga Boces,BOCES,Binghamton,Broome,,98.1,97.1,0.7,,1.81,42.129196,-75.9333803
2432,New York,2017-18,C E Walters,Public,Yaphank,Suffolk,,98.1,97.2,0.13,,1.74,40.843594,-72.932408
2433,New York,2017-18,Camp Avenue,Public,Merrick,Nassau,,98.1,96.2,0.21,,1.49,40.677602,-73.55844
2434,New York,2017-18,Charlotte Sidway,Public,Grand Island,Erie,,98.1,97.6,0.53,,1.06,43.029117,-78.965098
2435,New York,2017-18,Circleville Elementary,Public,Circleville,Orange,,98.1,97.7,0,,1.89,41.519966,-74.38452
2436,New York,2017-18,Connetquot Elementary,Public,Islip Terrace,Suffolk,,98.1,97.6,0.53,,1.07,40.755802,-73.172978
2437,New York,2017-18,Cooperstown Elementary,Public,Cooperstown,Otsego,,98.1,98.1,0.23,,1.63,42.691523,-74.931872
2438,New York,2017-18,D B Bunce Elementary,Public,Pavilion,Genesee,,98.1,98.1,0,,1.92,42.872758,-78.014883
2439,New York,2017-18,Dana Lyon Elem,Public,Bath,Steuben,,98.1,98.1,0,,1.06,42.339847,-77.32461
2440,New York,2017-18,Dows Lane (K-3),Public,Irvington,Westchester,,98.1,96.7,0.19,,1.34,41.034035,-73.871355
2441,New York,2017-18,Edward Williams,Public,Mt Vernon,Westchester,,98.1,96.9,0,,0.24,40.903786,-73.8291296
2442,New York,2017-18,Elm Street Elementary,Public,Waverly,Tioga,,98.1,98.1,0.63,,1.26,42.005762,-76.530715
2443,New York,2017-18,Gardiner Manor,Public,Bay Shore,Suffolk,,98.1,98.1,0.27,,1.64,40.721948,-73.276154
2444,New York,2017-18,Genesee Valley Elementary/Middle/Hidg,Public,Belmont,Allegany,,98.1,97.7,0.63,,0.83,42.2336639,-78.0322026
2445,New York,2017-18,Grover L Preiss Es,Public,Eden,Erie,,98.1,97.3,0.38,,1.9,42.6608303,-78.8850582
2446,New York,2017-18,Grundy Avenue,Public,Holbrook,Suffolk,,98.1,97.7,0,,1.33,40.78699,-73.07643
2447,New York,2017-18,Hampton Street,Public,Mineola,Nassau,,98.1,96.8,0,,0.96,40.745049,-73.631833
2448,New York,2017-18,Harold D Fayette,Public,Merrick,Nassau,,98.1,96.3,0,,1.87,40.6953212,-73.5644164
2449,New York,2017-18,Hawthorne Elementary,Public,Hawthorne,Westchester,,98.1,97.5,0.42,,1.26,41.102219,-73.800625
2450,New York,2017-18,Hill,Public,Brockport,Monroe,,98.1,97.3,0.63,,2.08,43.2025112,-77.9469409
2451,New York,2017-18,Huth Road,Public,Grand Island,Erie,,98.1,96.9,1.45,,1.45,43.052813,-78.957667
2452,New York,2017-18,John G Dinkelmeyer,Public,North Bellmore,Nassau,,98.1,97,0,,1.92,40.69695,-73.54758
2453,New York,2017-18,Laddie A Decker Sound Beach,Public,Miller Place,Suffolk,,98.1,97.7,0,,2.11,40.9598344,-72.9898882
2454,New York,2017-18,Leptondale Elementary,Public,Wallkill,Ulster,,98.1,97.3,0.38,,1.73,41.583575,-74.084757
2455,New York,2017-18,Lincoln Street Elementary,Public,Waverly,Tioga,,98.1,97.6,0,,1.44,42.009054,-76.540102
2456,New York,2017-18,Lloyd Harbor,Public,Huntington,Suffolk,,98.1,97.3,0.82,,1.63,40.899866,-73.461594
2457,New York,2017-18,Locust Valley Intermediate,Public,Locust Valley,Nassau,,98.1,98.1,0,,1.95,40.8843044,-73.5859115
2458,New York,2017-18,Meachem,Public,Syracuse,Onondaga,,98.1,97.8,0,,1.92,42.986612,-76.1466417
2459,New York,2017-18,Midland,Public,Rye,Westchester,,98.1,98,0.56,,1.11,40.972867,-73.68694
2460,New York,2017-18,Nativity Prep,Private,Rochester,Monroe,,98.1,98.1,0,,1.85,43.1432246,-77.6032153
2461,New York,2017-18,Newfane Elementary,Public,Newfane,Niagara,,98.1,97.7,0.21,,0.62,43.274308,-78.695643
2462,New York,2017-18,Oakfield Alabama Elementary,Public,Oakfield,Genesee,,98.1,97.9,0,,2.09,43.076215,-78.280396
2463,New York,2017-18,Ostrander Elementary,Public,Wallkill,Ulster,,98.1,97.6,0.65,,1.3,41.606686,-74.174428
2464,New York,2017-18,Palisade Prep,Public,Yonkers,Westchester,,98.1,85.4,0,,0.39,40.9409413,-73.8933358
2465,New York,2017-18,Pound Ridge Elementary,Public,Pound Ridge,Westchester,,98.1,97.7,0,,1.93,41.208769,-73.5767
2466,New York,2017-18,Primary Education Center,Public,Youngstown,Niagara,,98.1,97.4,0.48,,1.2,43.219948,-79.015714
2467,New York,2017-18,Ps 18 Dr Antonia Pantoja School Of Academic Excellence,Public,Buffalo,Erie,,98.1,93.4,0,,0,42.9597801,-78.7830884
2468,New York,2017-18,Queensbury Elementary,Public,Queensbury,Warren,,98.1,97.9,0.44,,1.31,43.333887,-73.689299
2469,New York,2017-18,Ridge Elementary,Public,Ridge,Suffolk,,98.1,97.8,0.41,,1.52,40.906203,-72.89853
2470,New York,2017-18,Riverside,Public,Rockville Centre,Nassau,,98.1,98.1,0,,1.85,40.652212,-73.653151
2471,New York,2017-18,Roslyn Heights Elementary,Public,Roslyn Heights,Nassau,,98.1,97.3,0.27,,1.92,40.789934,-73.645539
2472,New York,2017-18,School 1163 Rochester International Academy,Public,Rochester,Monroe,,98.1,89.2,0,,0,43.1706937,-77.6339394
2473,New York,2017-18,Schuylerville Elementary,Public,Schuylerville,Saratoga,,98.1,98.1,0.15,,1.62,43.106489,-73.583686
2474,New York,2017-18,Seton Catholic School (Pre-K - 6Th),Private,Rochester,Monroe,,98.1,96.7,0.94,,0.94,43.1330418,-77.5639917
2475,New York,2017-18,Siena Catholic Academy: 7Th & 8Th,Private,Rochester,Monroe,,98.1,96.2,0.95,,2.84,43.133902,-77.538744
2476,New York,2017-18,South Grove,Public,Syosset,Nassau,,98.1,96.8,0.53,,1.34,40.7996108,-73.5056823
2477,New York,2017-18,Southlawn,Public,Rochester,Monroe,,98.1,98.1,0.48,,1.45,43.202458,-77.60531
2478,New York,2017-18,St Marys,Private,Ballston Spa,Saratoga,,98.1,98.1,1.9,,0,43.0060175,-73.8500606
2479,New York,2017-18,Susan E Wiley,Public,Copiague,Suffolk,,98.1,96.6,0.22,,0.11,40.678893,-73.394963
2480,New York,2017-18,The Harley,Private,Rochester,Monroe,,98.1,97.5,0,,1.62,43.12011,-77.549671
2481,New York,2017-18,West Street Elementary,Public,Sanborn,Niagara,,98.1,97.2,0,,1.89,43.142446,-78.892824
2482,New York,2017-18,Westport Central,Public,Westport,Essex,,98.1,97.6,0,,1.92,44.186272,-73.444742
2483,New York,2017-18,William O Schaefer Elementary,Public,Tappan,Rockland,,98.1,97.9,0.35,,1.59,41.026928,-73.953286
2484,New York,2017-18,Alden Primary,Public,Alden,Erie,,98,97.4,0,,0.86,42.8889435,-78.5701662
2485,New York,2017-18,Barclay Elementary,Public,Brockport,Monroe,,98,98,0.41,,1.63,43.204497,-77.947568
2486,New York,2017-18,Benjamin Cosor Elementary,Public,Fallsburg,Sullivan,,98,93.9,0.13,,0.53,41.728588,-74.600319
2487,New York,2017-18,Berry Hill,Public,Syosset,Nassau,,98,97.7,0.76,,0.25,40.8332355,-73.4935921
2488,New York,2017-18,Burton Street Elementary,Public,Cazenovia,Madison,,98,97.4,0,,1.42,42.934303,-75.845782
2489,New York,2017-18,Cahill,Public,Saugerties,Ulster,,98,96.3,0.67,,2.02,42.078355,-73.949134
2490,New York,2017-18,Calvin Coolidge,Public,Binghamton,Broome,,98,97.3,0.33,,1.67,42.108712,-75.880446
2491,New York,2017-18,Casimir Pulaski,Public,Yonkers,Westchester,,98,90.6,0,,0,40.9826946,-73.8199887
2492,New York,2017-18,Chippewa Elementary,Public,Holtsville,Suffolk,,98,98,0,,1.88,40.832098,-73.058239
2493,New York,2017-18,Christian Central Academy,Private,Williamsville,Erie,,98,97.4,0.66,,1.98,42.96617,-78.73629
2494,New York,2017-18,Darul-Uloom Al Madania,Private,Buffalo,Erie,,98,93.8,0,,2.63,42.89945,-78.832861
2495,New York,2017-18,Desales Catholic,Private,Lockport,Niagara,,98,97.2,0.79,,1.57,43.180677,-78.658047
2496,New York,2017-18,Eagle Drive Elem,Public,Medford,Suffolk,,98,97.6,0.34,,1.68,40.8338013,-72.9886636
2497,New York,2017-18,Edenwald,Public,Pleasantville,Westchester,,98,92.9,0,,0,41.126394,-73.770034
2498,New York,2017-18,Elmwood Franklin,Private,Buffalo,Erie,,98,98,0,,1.62,42.9432,-78.861191
2499,New York,2017-18,Frank G Lindsey,Public,Montrose,Westchester,,98,96.7,1.27,,1.27,41.2533116,-73.9368841
2500,New York,2017-18,Grace Christian Acad,Private,Merrick,Nassau,,98,92.5,0.68,,4.76,40.6664507,-73.5548117
2501,New York,2017-18,Henry Johnson Charter,Private,Albany,Albany,,98,97.2,0,,0.56,42.675876,-73.783331
2502,New York,2017-18,Loudonville,Public,Loudonville,Albany,,98,98,0,,0.98,42.705997,-73.756498
2503,New York,2017-18,Meadow Pond Elementary,Public,South Salem,Westchester,,98,97.7,0,,2.01,41.240931,-73.52346
2504,New York,2017-18,Midlakes Primary,Public,Clifton Springs,Ontario,,98,97.4,0.66,,1.64,42.958471,-77.102414
2505,New York,2017-18,N A Hamilton Bicentenial Sch,Public,Cuddebackville,Orange,,98,97.1,0.25,,1.23,41.4571486,-74.5987488
2506,New York,2017-18,Nativity Of Our Lord,Private,Orchard Park,Erie,,98,97.5,0,,2.03,42.762893,-78.744955
2507,New York,2017-18,Our Savior New American,Private,Centereach,Suffolk,,98,82.3,0,,1.36,40.8644975,-73.0839198
2508,New York,2017-18,Owego Elementary,Public,Owego,Tioga,,98,97.8,0.22,,1.54,42.113652,-76.273441
2509,New York,2017-18,Parkway,Public,Plainview,Nassau,,98,97.7,0.25,,1.26,40.7937887,-73.4794794
2510,New York,2017-18,Paul B D Temple Elementary,Public,Kennedy,Chautauqua,,98,98,0.39,,1.57,42.152241,-79.09817
2511,New York,2017-18,Pine Valley Elementary,Public,South Dayton,Chautauqua,,98,96.5,0.78,,1.95,42.336617,-79.092199
2512,New York,2017-18,Rising Stars Islamic,Private,Jamaica,Queens,,98,97,0,,0,40.70815,-73.794281
2513,New York,2017-18,Scio Central,Public,Scio,Allegany,,98,96.8,1.15,,1.15,42.172094,-77.976403
2514,New York,2017-18,The Speyer Legacy,Private,New York,New York,,98,88.7,0,,1,40.76919,-73.985231
2515,New York,2017-18,Vestal Hills Elementary,Public,Vestal,Broome,,98,98,0,,0.87,42.08438,-75.953815
2516,New York,2017-18,Village Community,Private,New York,New York,,98,95.4,0,,0.57,40.73331,-74.008321
2517,New York,2017-18,Wales Primary,Public,East Aurora,Erie,,98,98,0,,2.03,42.763242,-78.518556
2518,New York,2017-18,Washington Drive Primary,Public,Centerport,Suffolk,,98,97.8,0.36,,1.82,40.885314,-73.386131
2519,New York,2017-18,Willets Road,Public,Roslyn Hghts,Nassau,,98,90.6,0,,2.04,40.7716205,-73.6281411
2520,New York,2017-18,Wilson Elementary,Public,Wilson,Niagara,,98,96.9,0,,1.74,43.307911,-78.819516
2521,New York,2017-18,Yeshivat Mekor Haim,Private,Brooklyn,Kings,,98,98,0,,2.04,40.627349,-73.9889759
2522,New York,2017-18,Austin Road Elementary,Public,Mahopac,Putnam,,97.9,97.7,0.49,,1.79,41.392452,-73.772701
2523,New York,2017-18,Bais Sarah,Private,Brooklyn,Kings,,97.9,93.5,0.51,,2.44,40.6238394,-73.9925852
2524,New York,2017-18,Bemus Point Elementary,Public,Bemus Point,Chautauqua,,97.9,96.8,0.71,,1.79,42.160604,-79.387853
2525,New York,2017-18,Bridgehampton,Public,Bridgehampton,Suffolk,,97.9,95.7,0.53,,2.14,40.938244,-72.294792
2526,New York,2017-18,Building 2 Elem,Public,Trumansburg,Tompkins,,97.9,96.5,0,,2.68,42.5379118,-76.6557098
2527,New York,2017-18,Cairo-Durham Elementary,Public,Cairo,Greene,,97.9,97.9,0.19,,1.69,42.298658,-73.996552
2528,New York,2017-18,Cayuga Heights,Public,Ithaca,Tompkins,,97.9,97.3,0,,2.07,42.4658798,-76.4885406
2529,New York,2017-18,Charlton Heights Elementary,Public,Ballston Lake,Saratoga,,97.9,97.4,0,,2.1,42.90661,-73.938226
2530,New York,2017-18,Clarence Center Primary,Public,Clarence Ctr,Erie,,97.9,97.9,0,,2.13,43.011653,-78.631942
2531,New York,2017-18,Congregation Yeshivas Meon Hatorah,Private,Monsey,Rockland,,97.9,85.4,0,,2.08,41.134084,-74.064544
2532,New York,2017-18,Cortland Christian Academy,Private,Cortland,Cortland,,97.9,89.4,0.71,,6.38,42.60619,-76.198361
2533,New York,2017-18,Dewitt Road Elementary,Public,Webster,Monroe,,97.9,97.7,0,,1.76,43.226025,-77.515444
2534,New York,2017-18,Divine Wisdom Catholic Academy,Private,Douglaston,Queens,,97.9,91.4,0.21,,1.5,40.764954,-73.740727
2535,New York,2017-18,East Moriches Elementary,Public,East Moriches,Suffolk,,97.9,96.8,0.28,,1.65,40.805204,-72.764165
2536,New York,2017-18,Elba Elementary,Public,Elba,Genesee,,97.9,94.2,0,,1.05,43.074813,-78.189524
2537,New York,2017-18,Fort Salonga Elementary,Public,Northport,Suffolk,,97.9,97.9,0,,2.12,40.901663,-73.288665
2538,New York,2017-18,Giffen Memorial,Public,Albany,Albany,,97.9,96.6,0.19,,0,42.6411024,-73.7559683
2539,New York,2017-18,Glenwood Elementary,Public,Vestal,Broome,,97.9,97.2,0.35,,1.74,42.063799,-76.04445
2540,New York,2017-18,Greenwich Elementary,Public,Greenwich,Washington,,97.9,95.7,0.41,,1.86,43.09482,-73.495983
2541,New York,2017-18,Harry M. Fisher Elementary,Public,Mohawk,Herkimer,,97.9,97.9,0,,0.3,43.003071,-75.004485
2542,New York,2017-18,Horseheads Christian,Private,Horseheads,Chemung,,97.9,93.6,0,,2.13,42.16577,-76.822371
2543,New York,2017-18,Joseph Henry Elementary,Public,Galway,Saratoga,,97.9,89.5,0,,0.48,43.023174,-74.034013
2544,New York,2017-18,Kndg Ctr At Atlantic Avenue,Public,Lynbrook,Nassau,,97.9,97.9,0,,2.08,40.6529367,-73.6716536
2545,New York,2017-18,Lake George Elementary,Public,Lake George,Warren,,97.9,97.5,0,,2.15,43.4110963,-73.7014034
2546,New York,2017-18,Manhattan Country,Private,New York,New York,,97.9,97.1,0,,0.84,40.7864265,-73.9746602
2547,New York,2017-18,Masters School (The),Private,Dobbs Ferry,Westchester,,97.9,92,6.08,,0.74,41.0109462,-73.8704246
2548,New York,2017-18,Montgomery Elementary,Public,Montgomery,Orange,,97.9,97.9,0.19,,1.5,41.520219,-74.242547
2549,New York,2017-18,Ps 64 Frederick Law Olmstead North,Public,Buffalo,Erie,,97.9,96.8,1.23,,0.88,42.9411979,-78.8716457
2550,New York,2017-18,Ps 66 North Park Middle Academy,Public,Buffalo,Erie,,97.9,94.5,0.42,,0.42,42.95201,-78.848417
2551,New York,2017-18,Queen Of Heaven,Private,West Seneca,Erie,,97.9,97.9,0,,2.11,42.832298,-78.747529
2552,New York,2017-18,Quogue Elementary,Public,Quogue,Suffolk,,97.9,92.6,0,,5.32,40.820491,-72.604542
2553,New York,2017-18,Richfield Springs Central,Public,Richfield Springs,Otsego,,97.9,88.7,0.23,,1.15,42.8550193,-74.9891987
2554,New York,2017-18,River Avenue,Public,Patchogue,Suffolk,,97.9,96.8,0,,1.87,40.7630361,-73.0232438
2555,New York,2017-18,South Hill,Public,Ithaca,Tompkins,,97.9,97.4,0,,2.11,42.433949,-76.492822
2556,New York,2017-18,St Marys Elementary,Private,Lancaster,Erie,,97.9,96.9,0.52,,1.05,42.903742,-78.673669
2557,New York,2017-18,St Patrick Catholic Academy,Private,Brooklyn,Kings,,97.9,88.1,0,,0,40.6147743,-74.0312661
2558,New York,2017-18,St Raymond,Private,Bronx,Bronx,,97.9,87.5,0.28,,0,40.8422021,-73.854302
2559,New York,2017-18,West Canada Valley Elementary,Public,Newport,Herkimer,,97.9,97.6,0.54,,1.88,43.162628,-74.999894
2560,New York,2017-18,Westchester Muslim Center,Private,Mt Vernon,Westchester,,97.9,97.9,0,,2.08,40.9273187,-73.8176911
2561,New York,2017-18,William Sidney Mount,Public,Stony Brook,Suffolk,,97.9,97.5,0,,2.1,40.8940364,-73.1372288
2562,New York,2017-18,Al-Madinah,Private,Brooklyn,Kings,,97.8,96.3,0,,1.19,40.67425,-73.988291
2563,New York,2017-18,Al-Rasheed Academy,Private,Lackawanna,Erie,,97.8,96.1,0,,1.68,42.8274494,-78.8476598
2564,New York,2017-18,Assoc For Metroarea Autistic Children,Private,New York,New York,,97.8,91.1,1.11,,1.11,40.7386488,-73.9936138
2565,New York,2017-18,Bais Tziporah,Private,Brooklyn,Kings,,97.8,95.4,0.31,,2.67,40.6388213,-73.9827734
2566,New York,2017-18,Blue Point Elementary,Public,Blue Point,Suffolk,,97.8,97.3,0,,2.69,40.750245,-73.037576
2567,New York,2017-18,Bnos Bais Yaakov Of Far Rockaway,Private,Far Rockaway,Queens,,97.8,96.9,0,,0.63,40.6009609,-73.745755
2568,New York,2017-18,Bnos Yerushalayim,Private,Brooklyn,Kings,,97.8,93.3,0,,2.56,40.6394186,-73.9792428
2569,New York,2017-18,Brandeis School (The),Private,Lawrence,Nassau,,97.8,93.4,0,,2.94,40.61798,-73.727787
2570,New York,2017-18,Cayuga,Public,Lake Grove,Suffolk,,97.8,97.5,0,,2.17,40.841002,-73.110977
2571,New York,2017-18,Cincinnatus Elementary,Public,Cincinnatus,Cortland,,97.8,97.5,0.36,,1.8,42.5436,-75.896714
2572,New York,2017-18,Gesher Yehuda,Private,Brooklyn,Kings,,97.8,96.7,0,,1.1,40.59835,-73.982841
2573,New York,2017-18,Geyser Road Elementary,Public,Saratoga Springs,Saratoga,,97.8,97.1,0.24,,2.19,43.058224,-73.828563
