index,state,year,name,type,city,county,enroll,mmr,overall,xmed,xper,xrel,lat,lng
250,California,2018-19,Del Vista Math And Science Academy,Public,Delano,Kern,101,99,98,0,,,35.76686,-119.23347
251,California,2018-19,Delaine Eastin Elementary,Public,Union City,Alameda,144,99,99,1,,,37.567446,-122.074158
252,California,2018-19,Delevan Drive Elementary,Public,Los Angeles,Los Angeles,135,99,99,1,,,34.127529,-118.227186
253,California,2018-19,Della S. Lindley Elementary,Public,Thousand Palms,Riverside,113,99,96,0,,,33.820969,-116.397622
254,California,2018-19,Delta View Elementary,Public,Pittsburg,Contra Costa,121,99,96,0,,,38.011718,-121.966908
255,California,2018-19,Demille Elementary,Public,Midway City,Orange,109,99,99,1,,,33.739041,-117.985811
256,California,2018-19,Denair Elementary Charter Academy,Public,Denair,Stanislaus,124,99,98,0,,,37.526586,-120.800395
257,California,2018-19,Denker Avenue Elementary,Public,Gardena,Los Angeles,178,99,99,1,,,33.88293,-118.304755
258,California,2018-19,Dent Elementary,Public,Escalon,San Joaquin,127,99,99,1,,,37.798785,-120.988951
259,California,2018-19,Desert Knolls Elementary,Public,Apple Valley,San Bernardino,114,99,96,0,,,34.528629,-117.267574
260,California,2018-19,Desert Rose Elementary,Public,Palmdale,Los Angeles,144,99,98,0,,,34.568338,-118.080215
261,California,2018-19,Desert View Elementary,Public,Lancaster,Los Angeles,114,99,96,0,,,34.709947,-118.159398
262,California,2018-19,Design 39 Campus,Public,San Diego,San Diego,148,99,99,1,,,33.017927,-117.122588
263,California,2018-19,Diamond Creek Elementary,Public,Roseville,Placer,115,99,97,1,,,38.807396,-121.334866
264,California,2018-19,Dingeman Elementary,Public,San Diego,San Diego,140,99,99,1,,,32.933439,-117.091306
265,California,2018-19,Discovery,Public,Lancaster,Los Angeles,146,99,99,1,,,34.69926,-118.098399
266,California,2018-19,Discovery School Of The Arts,Public,Victorville,San Bernardino,114,99,99,1,,,34.491192,-117.36347
267,California,2018-19,Dolores Huerta International Academy,Public,Fontana,San Bernardino,107,99,99,1,,,34.09167,-117.417131
268,California,2018-19,Dolores S. Whitley Elementary,Public,Bakersfield,Kern,133,99,97,0,,,35.2739962,-119.0357213
269,California,2018-19,Dolores Street Elementary,Public,Carson,Los Angeles,136,99,95,0,,,33.821847,-118.272009
270,California,2018-19,Don Stowell Elementary,Public,Merced,Merced,102,99,99,1,,,37.291647,-120.475293
271,California,2018-19,Donald E. Suburu,Public,Bakersfield,Kern,163,99,98,0,,,35.304146,-119.083359
272,California,2018-19,Donlon Elementary,Public,Pleasanton,Alameda,120,99,99,1,,,37.684312,-121.908044
273,California,2018-19,Dooley Elementary,Public,Long Beach,Los Angeles,179,99,98,0,,,33.848421,-118.195107
274,California,2018-19,Dos Caminos,Public,Palmdale,Los Angeles,116,99,99,1,,,34.593361,-118.153834
275,California,2018-19,Dos Palos Elementary,Public,Dos Palos,Merced,231,99,99,1,,,36.984075,-120.630078
276,California,2018-19,Douglas J. Miller Elementary,Public,Bakersfield,Kern,134,99,99,1,,,35.287773,-119.066455
277,California,2018-19,Doyle Elementary,Public,San Diego,San Diego,159,99,98,0,,,32.862976,-117.22088
278,California,2018-19,Dr. Albert Schweitzer,Public,Anaheim,Orange,101,99,98,0,,,33.829112,-117.986027
279,California,2018-19,Dr. Douglas K. Fletcher Elementary,Public,Bakersfield,Kern,131,99,99,1,,,35.390963,-118.894502
280,California,2018-19,Dr. Owen Lloyd Knox Elementary,Public,Los Angeles,Los Angeles,115,99,99,1,,,33.954839,-118.274444
281,California,2018-19,Dr. Sammy Lee Medical And Health Science Magnet Elementary,Public,Los Angeles,Los Angeles,103,99,99,1,,,34.074031,-118.288172
282,California,2018-19,Dr. Theodore T. Alexander Jr. Science Center,Public,Los Angeles,Los Angeles,145,99,99,1,,,34.01711,-118.283865
283,California,2018-19,Driffill Elementary,Public,Oxnard,Ventura,149,99,99,1,,,34.191686,-119.183158
284,California,2018-19,Dry Creek Elementary,Public,Clovis,Fresno,136,99,99,1,,,36.853056,-119.674097
285,California,2018-19,Dwight D. Eisenhower Elementary,Public,Garden Grove,Orange,107,99,97,0,,,33.771583,-117.907288
286,California,2018-19,Dyer Street Elementary,Public,Sylmar,Los Angeles,177,99,99,1,,,34.300252,-118.447527
287,California,2018-19,Eagle Rock Elementary,Public,Los Angeles,Los Angeles,140,99,96,0,,,34.136034,-118.212952
288,California,2018-19,Earl Warren Elementary,Public,Lake Elsinore,Riverside,108,99,99,1,,,33.696123,-117.317295
289,California,2018-19,East Heritage Elementary,Public,Fontana,San Bernardino,131,99,97,1,,,34.112399,-117.494869
290,California,2018-19,Easterby Elementary,Public,Fresno,Fresno,118,99,99,1,,,36.743479,-119.717293
291,California,2018-19,Eastlake Elementary,Public,Chula Vista,San Diego,106,99,99,1,,,32.655779,-116.983585
292,California,2018-19,Eastvale Elementary,Public,Eastvale,Riverside,191,99,99,1,,,33.959696,-117.567549
293,California,2018-19,Eastwood Elementary,Public,Irvine,Orange,116,99,95,3,,,33.714985,-117.750638
294,California,2018-19,Eden Gardens Elementary,Public,Hayward,Alameda,102,99,99,1,,,37.637375,-122.107502
295,California,2018-19,Edgemont Elementary,Public,Moreno Valley,Riverside,125,99,99,1,,,33.932341,-117.282304
296,California,2018-19,Edison Elementary,Public,Long Beach,Los Angeles,108,99,98,0,,,33.774656,-118.200864
297,California,2018-19,Edison Thomas Elementary,Public,Anaheim,Orange,139,99,99,1,,,33.850484,-117.897132
298,California,2018-19,Edith B. Storey Elementary,Public,Fresno,Fresno,149,99,99,1,,,36.714105,-119.717182
299,California,2018-19,Edna Batey Elementary,Public,Elk Grove,Sacramento,119,99,99,1,,,38.415759,-121.343365
300,California,2018-19,Edward B. Cole Academy,Public,Santa Ana,Orange,373,99,99,1,,,33.744602,-117.864152
301,California,2018-19,Edward Kemble Elementary,Public,Sacramento,Sacramento,138,99,99,1,,,38.487086,-121.473747
302,California,2018-19,Edwin Markham Elementary,Public,Vacaville,Solano,168,99,98,0,,,38.370487,-121.978316
303,California,2018-19,Edwin Rhodes Elementary,Public,Chino,San Bernardino,146,99,98,0,,,34.003918,-117.659264
304,California,2018-19,El Camino Real Elementary,Public,Arvin,Kern,143,99,99,1,,,35.185774,-118.833656
305,California,2018-19,El Dorado Elementary,Public,Lancaster,Los Angeles,150,99,98,0,,,34.690849,-118.124101
306,California,2018-19,El Marino Elementary,Public,Culver City,Los Angeles,165,99,99,1,,,33.992226,-118.400856
307,California,2018-19,El Roble Elementary,Public,Gilroy,Santa Clara,144,99,97,1,,,37.007318,-121.585242
308,California,2018-19,El Sol Santa Ana Science And Arts Academy,Public,Santa Ana,Orange,127,99,98,0,,,33.754043,-117.870158
309,California,2018-19,El Toro Health Science Academy,Public,Morgan Hill,Santa Clara,115,99,98,0,,,37.135408,-121.649529
310,California,2018-19,Elder Creek Elementary,Public,Sacramento,Sacramento,108,99,98,0,,,38.5159,-121.410677
311,California,2018-19,Elim Elementary,Public,Hilmar,Merced,257,99,96,0,,,37.399592,-120.850582
312,California,2018-19,Eliot Elementary,Public,Gilroy,Santa Clara,104,99,99,1,,,37.00689,-121.561444
313,California,2018-19,Elkhorn Elementary,Public,Castroville,Monterey,110,99,99,1,,,36.796561,-121.719164
314,California,2018-19,Ellen Ochoa Learning Center,Public,Cudahy,Los Angeles,163,99,99,1,,,33.967388,-118.177655
315,California,2018-19,Elm Street Elementary,Public,Bishop,Inyo,160,99,98,0,,,37.36456,-118.405999
316,California,2018-19,Emblem Academy,Public,Saugus,Los Angeles,158,99,99,1,,,34.429596,-118.532257
317,California,2018-19,Emerson Elementary,Public,Riverside,Riverside,102,99,96,0,,,33.965514,-117.35204
318,California,2018-19,Emmett S. Finley Elementary,Public,Holtville,Imperial,121,99,98,0,,,32.814215,-115.373305
319,California,2018-19,Empresa Elementary,Public,Oceanside,San Diego,133,99,97,1,,,33.223786,-117.287582
320,California,2018-19,Encino Charter Elementary,Public,Encino,Los Angeles,111,99,99,1,,,34.16225,-118.502459
321,California,2018-19,Endeavour Elementary,Public,Bakersfield,Kern,135,99,99,1,,,35.392007,-119.105999
322,California,2018-19,Epiphany Prep Charter,Public,Escondido,San Diego,108,99,98,0,,,33.127679,-117.090132
323,California,2018-19,Equitas Academy 3 Charter,Public,Los Angeles,Los Angeles,123,99,99,1,,,34.043495,-118.288003
324,California,2018-19,Equitas Academy Charter,Public,Los Angeles,Los Angeles,108,99,99,1,,,34.045029,-118.278457
325,California,2018-19,Ericson Elementary,Public,San Diego,San Diego,151,99,99,1,,,32.926585,-117.136494
326,California,2018-19,Ernest R. Geddes Elementary,Public,Baldwin Park,Los Angeles,114,99,99,1,,,34.096937,-117.957305
327,California,2018-19,Esperanza Elementary,Public,Los Angeles,Los Angeles,160,99,98,0,,,34.054832,-118.272058
328,California,2018-19,Esperanza Elementary,Public,Palmdale,Los Angeles,163,99,97,0,,,34.617941,-118.195357
329,California,2018-19,Esther L. Walter,Public,Anaheim,Orange,101,99,99,1,,,33.806126,-117.97389
330,California,2018-19,Esther Lindstrom Elementary,Public,Lakewood,Los Angeles,118,99,98,0,,,33.861893,-118.110643
331,California,2018-19,Eucalyptus Elementary,Public,Hesperia,San Bernardino,118,99,99,1,,,34.454491,-117.318817
332,California,2018-19,Eucalyptus Hills Elementary,Public,Lakeside,San Diego,116,99,99,1,,,32.891647,-116.946643
333,California,2018-19,Evergreen Avenue Elementary,Public,Los Angeles,Los Angeles,157,99,99,1,,,34.052234,-118.197305
334,California,2018-19,Evergreen Elementary,Public,Bakersfield,Kern,133,99,98,0,,,35.344468,-119.032948
335,California,2018-19,Evergreen Elementary,Public,Whittier,Los Angeles,114,99,99,1,,,33.963836,-118.041445
336,California,2018-19,Evergreen Elementary,Public,Diamond Bar,Los Angeles,120,99,99,1,,,33.979266,-117.834376
337,California,2018-19,Ewing Elementary,Public,Fresno,Fresno,154,99,97,0,,,36.758398,-119.733239
338,California,2018-19,Ezekiel Balderas Elementary,Public,Fresno,Fresno,119,99,99,1,,,36.718515,-119.742041
339,California,2018-19,Ezequiel Tafoya Alvarado Academy,Public,Madera,Madera,101,99,99,1,,,36.987264,-120.068919
340,California,2018-19,Fair Avenue Elementary,Public,North Hollywood,Los Angeles,162,99,99,1,,,34.189793,-118.374928
341,California,2018-19,Fair Oaks Elementary,Public,Oakdale,Stanislaus,141,99,99,1,,,37.763874,-120.86519
342,California,2018-19,Fair Oaks Ranch Community,Public,Santa Clarita,Los Angeles,157,99,99,1,,,34.403956,-118.447938
343,California,2018-19,Fairlands Elementary,Public,Pleasanton,Alameda,141,99,98,0,,,37.692362,-121.873978
344,California,2018-19,Fairmont Charter Elementary,Public,Vacaville,Solano,104,99,98,1,,,38.345523,-121.967715
345,California,2018-19,Fairview Elementary,Public,Fairfield,Solano,133,99,99,1,,,38.251501,-122.051654
346,California,2018-19,Fairview Elementary,Public,Modesto,Stanislaus,117,99,99,1,,,37.596149,-121.02203
347,California,2018-19,Faith Baptist,Private,Canoga Park,Los Angeles,110,99,97,1,,,34.0578769,-118.2889742
348,California,2018-19,Fancher Creek Elementary,Public,Fresno,Fresno,110,99,99,1,,,36.742641,-119.684273
349,California,2018-19,Farnham Charter,Public,San Jose,Santa Clara,102,99,98,1,,,37.260736,-121.943909
350,California,2018-19,Farr Avenue Elementary,Public,Escondido,San Diego,128,99,97,0,,,33.138174,-117.077267
351,California,2018-19,Farragut Elementary,Public,Culver City,Los Angeles,116,99,97,0,,,34.007315,-118.399296
352,California,2018-19,Fay Elementary,Public,San Diego,San Diego,110,99,99,1,,,32.751046,-117.083934
353,California,2018-19,Feaster Mae L. Charter,Public,Chula Vista,San Diego,183,99,99,1,,,32.642065,-117.096907
354,California,2018-19,Fenton Primary Center,Public,Pacoima,Los Angeles,242,99,99,1,,,34.280469,-118.390712
355,California,2018-19,Fern Elementary,Public,Torrance,Los Angeles,105,99,95,1,,,33.834938,-118.331927
356,California,2018-19,Fiddyment Farm,Public,Roseville,Placer,139,99,98,0,,,38.806544,-121.35753
357,California,2018-19,Fifteenth Street Elementary,Public,San Pedro,Los Angeles,126,99,99,1,,,33.730215,-118.285942
358,California,2018-19,Fipps Primary,Public,Riverdale,Fresno,137,99,92,0,,,36.426493,-119.855089
359,California,2018-19,First Street Elementary,Public,Los Angeles,Los Angeles,103,99,99,1,,,34.040734,-118.20383
360,California,2018-19,Fletcher Elementary,Public,Orange,Orange,105,99,99,1,,,33.830069,-117.857682
361,California,2018-19,Fletcher Hills Elementary,Public,El Cajon,San Diego,108,99,99,1,,,32.801046,-116.995226
362,California,2018-19,Florence Avenue Elementary,Public,Los Angeles,Los Angeles,139,99,99,1,,,33.973457,-118.239256
363,California,2018-19,Florida Street Discovery Center,Public,Banning,Riverside,102,99,96,0,,,33.932141,-116.870446
364,California,2018-19,Florin Elementary,Public,Sacramento,Sacramento,105,99,99,1,,,38.49239,-121.404995
365,California,2018-19,Floyd M. Stork Elementary,Public,Alta Loma,San Bernardino,101,99,99,1,,,34.152237,-117.621537
366,California,2018-19,Folsom Hills Elementary,Public,Folsom,Sacramento,115,99,99,1,,,38.686633,-121.129426
367,California,2018-19,Foothill Elementary,Public,Pittsburg,Contra Costa,104,99,97,0,,,37.995275,-121.875249
368,California,2018-19,Ford Boulevard Elementary,Public,Los Angeles,Los Angeles,142,99,99,1,,,34.019659,-118.171865
369,California,2018-19,Forest Park Elementary,Public,Fremont,Alameda,143,99,99,1,,,37.56208,-122.052125
370,California,2018-19,Fortune,Public,Sacramento,Sacramento,232,99,99,1,,,38.502328,-121.428843
371,California,2018-19,Fortyninth Street Elementary,Public,Los Angeles,Los Angeles,179,99,99,1,,,33.998355,-118.26224
372,California,2018-19,Foster City Elementary,Public,Foster City,San Mateo,167,99,99,1,,,37.546236,-122.273872
373,California,2018-19,Foulks Ranch Elementary,Public,Elk Grove,Sacramento,146,99,99,1,,,38.419074,-121.431162
374,California,2018-19,Four Creeks Elementary,Public,Visalia,Tulare,126,99,97,0,,,36.346422,-119.282566
375,California,2018-19,Fourth Street Primary Center,Public,Los Angeles,Los Angeles,153,99,99,1,,,34.02732,-118.154331
376,California,2018-19,Francis Hopkinson Elementary,Public,Los Alamitos,Orange,143,99,98,0,,,33.780469,-118.087304
377,California,2018-19,Francis J. White Learning Center,Public,Woodlake,Tulare,156,99,99,1,,,36.425527,-119.10484
378,California,2018-19,Frank Del Olmo Elementary,Public,Los Angeles,Los Angeles,175,99,98,0,,,34.073,-118.292596
379,California,2018-19,Frank Kohn Elementary,Public,Tulare,Tulare,114,99,99,1,,,36.20456,-119.320905
380,California,2018-19,Frank Otis Elementary,Public,Alameda,Alameda,104,99,99,1,,,37.753807,-122.238295
381,California,2018-19,Frank Paul Elementary,Public,Salinas,Monterey,114,99,99,1,,,36.694617,-121.607276
382,California,2018-19,Franklin Benjamin Elementary,Public,Anaheim,Orange,115,99,99,1,,,33.828119,-117.918586
383,California,2018-19,Franklin Elementary,Public,Oakland,Alameda,137,99,98,0,,,37.793438,-122.24874
384,California,2018-19,Franklin Elementary,Public,Santa Monica,Los Angeles,120,99,97,0,,,34.03946,-118.485086
385,California,2018-19,Franklin Elementary,Public,Merced,Merced,185,99,98,0,,,37.327545,-120.540222
386,California,2018-19,Franklin Elementary,Public,Redlands,San Bernardino,108,99,98,0,,,34.061679,-117.171741
387,California,2018-19,Franklin Elementary,Public,Santa Barbara,Santa Barbara,105,99,99,1,,,34.425655,-119.67831
388,California,2018-19,Fred E. Weibel Elementary,Public,Fremont,Alameda,105,99,99,1,,,37.506204,-121.926484
389,California,2018-19,Fred L. Williams Elementary,Public,Oxnard,Ventura,125,99,99,1,,,34.161679,-119.161755
390,California,2018-19,Frederiksen Elementary,Public,Dublin,Alameda,136,99,99,1,,,37.715231,-121.922957
391,California,2018-19,Freedom Crest Elementary,Public,Menifee,Riverside,137,99,97,0,,,33.69744,-117.153252
392,California,2018-19,Freedom Elementary,Public,Freedom,Santa Cruz,119,99,99,1,,,36.930597,-121.781424
393,California,2018-19,Fremont Elementary,Public,Delano,Kern,103,99,99,1,,,35.771902,-119.255197
394,California,2018-19,Fremont Elementary,Public,Salinas,Monterey,148,99,99,1,,,36.676549,-121.619358
395,California,2018-19,Fremont Elementary,Public,Riverside,Riverside,104,99,99,1,,,33.998189,-117.363176
396,California,2018-19,Fries Avenue Elementary,Public,Wilmington,Los Angeles,135,99,99,1,,,33.788739,-118.265913
397,California,2018-19,Gage Elementary,Public,San Diego,San Diego,150,99,99,1,,,32.80683,-117.014945
398,California,2018-19,Gallatin Elementary,Public,Downey,Los Angeles,106,99,99,1,,,33.955992,-118.117711
399,California,2018-19,Gardena Elementary,Public,Gardena,Los Angeles,119,99,99,1,,,33.882343,-118.286785
400,California,2018-19,Gardenhill Elementary,Public,La Mirada,Los Angeles,112,99,99,1,,,33.910975,-118.022347
401,California,2018-19,Garfield Elementary,Public,Bell Gardens,Los Angeles,119,99,99,1,,,33.964278,-118.152631
402,California,2018-19,Garfield Elementary,Public,Santa Ana,Orange,130,99,99,1,,,33.749251,-117.859845
403,California,2018-19,Garin Elementary,Public,Brentwood,Contra Costa,122,99,99,1,,,37.928037,-121.689842
404,California,2018-19,Garretson Elementary,Public,Corona,Riverside,150,99,99,1,,,33.863926,-117.562631
405,California,2018-19,Gates Street Elementary,Public,Los Angeles,Los Angeles,119,99,98,0,,,34.072209,-118.206143
406,California,2018-19,Gauer Melbourne A. Elementary,Public,Anaheim,Orange,109,99,99,1,,,33.843149,-117.967104
407,California,2018-19,Gehringer Elementary,Public,Oakley,Contra Costa,134,99,98,1,,,37.975604,-121.699401
408,California,2018-19,George Brown Jr. Elementary,Public,San Bernardino,San Bernardino,117,99,97,0,,,34.138592,-117.298407
409,California,2018-19,George C. Marshall Elementary,Public,Seaside,Monterey,134,99,97,1,,,36.636785,-121.807053
410,California,2018-19,George C. Payne Elementary,Public,San Jose,Santa Clara,113,99,99,1,,,37.296759,-121.967328
