index,state,year,name,type,city,enroll,mmr,lat,lng
1601,Pennsylvania,2017,Swain,,Allentown,28,82.1,40.578376,-75.504317
1602,Pennsylvania,2017,Insight Pa Cyber Cs,,Exton,61,82,40.0566562,-75.670901
1603,Pennsylvania,2017,Penn Christian Academy Of Butler County Inc,,Butler,22,81.8,40.7795538,-79.9370727
1604,Pennsylvania,2017,Resurrection Regional Catholic,,Philadelphia,49,81.6,40.0540596,-75.0627284
1605,Pennsylvania,2017,Pennsylvania Leadership Cs,,West Chester,58,81,39.9892147,-75.5556676
1606,Pennsylvania,2017,Quakertown Christian,,Quakertown,21,81,40.4259717,-75.3190453
1607,Pennsylvania,2017,Lancaster County Christian School - West Lampeter Campus,,Lancaster,31,80.6,40.0828808,-76.2271895
1608,Pennsylvania,2017,Beaver Co Christian -West Park Elem,,Beaver Falls,20,80,40.778591,-80.339348
1609,Pennsylvania,2017,Lititz Area Mennonite,,Lititz,39,79.5,40.162811,-76.277911
1610,Pennsylvania,2017,Eden Christian Acad - Wexford,,Pittsburgh,24,79.2,40.6337034,-80.0645869
1611,Pennsylvania,2017,Al-Aqsa Islamic,,Philadelphia,23,78.3,39.9737753,-75.1416725
1612,Pennsylvania,2017,New Covenant Christian,,Lebanon,23,78.3,40.360647,-76.460389
1613,Pennsylvania,2017,Chesterbrook Academy Elem,,West Chester,32,78.1,39.9988432,-75.5894268
1614,Pennsylvania,2017,Pennsylvania Cyber Cs,,Midland,220,77.7,40.6384421,-80.4548869
1615,Pennsylvania,2017,French International School Phila,,Bala Cynwyd,40,77.5,40.0020553,-75.2386548
1616,Pennsylvania,2017,Linville Hill Christian,,Paradise,22,77.3,39.9727109,-76.060632
1617,Pennsylvania,2017,Reach Cyber Cs,,Harrisburg,119,76.5,40.27091,-76.813747
1618,Pennsylvania,2017,New School Of Lancaster,,Lancaster,21,76.2,40.038699,-76.324534
1619,Pennsylvania,2017,Sacred Heart Of Jesus,,Lancaster,25,76,40.0410133,-76.3174999
1620,Pennsylvania,2017,Norwood Fontbonne Academy,,Philadelphia,49,75.5,40.080489,-75.2154225
1621,Pennsylvania,2017,Dayspring Christian Academy,,Mountville,24,75,40.042549,-76.426578
1622,Pennsylvania,2017,Universal Academy Of Pittsburgh,,Pittsburgh,23,73.9,40.425617,-79.880898
1623,Pennsylvania,2017,Commonwealth Charter Academy Cs,,Harrisburg,266,73.7,40.2927363,-76.8833993
1624,Pennsylvania,2017,Meadowbrook Christian,,Milton,34,73.5,41.0242387,-76.8229556
1625,Pennsylvania,2017,Centre Square Montessori Schoolhouse,,Blue Bell,30,73.3,40.173796,-75.3007779
1626,Pennsylvania,2017,Grove City Christian Academy,,Grove City,26,73.1,41.1628019,-80.0764805
1627,Pennsylvania,2017,Laboratory Cs,,Philadelphia,69,72.5,39.9883651,-75.2429535
1628,Pennsylvania,2017,Politz Hebrew Academy,,Philadelphia,36,72.2,40.080412,-75.039064
1629,Pennsylvania,2017,Sacred Heart Of Jesus,,Allentown,28,71.4,40.6091214,-75.4675703
1630,Pennsylvania,2017,Aquinas Academy,,Greensburg,25,68,40.3070619,-79.546229
1631,Pennsylvania,2017,Our Mother Of Sorrow,,Philadelphia,34,67.6,39.9639321,-75.2095718
1632,Pennsylvania,2017,Philadelphia Classical,,Philadelphia,21,66.7,39.9504963,-75.1686633
1633,Pennsylvania,2017,Ephrata Mennonite,,Ephrata,23,65.2,40.2005582,-76.1727475
1634,Pennsylvania,2017,Londonderry,,Harrisburg,20,60,40.2976147,-76.8733636
1635,Pennsylvania,2017,Susquehanna Waldorf,,Marietta,47,42.6,40.0576416,-76.5532039
