index,state,year,name,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
1158,Michigan,2018-19,St. Basil,Van Buren,South Haven Public Schools,13,,92.3,7.7,,,42.3995188,-86.2816091
1159,Michigan,2018-19,St. Brigid Catholic,Midland,Midland Public Schools,13,,92.3,7.7,,,43.6141,-84.244781
1160,Michigan,2018-19,St. Edward on the Lake,St. Clair,Port Huron Area School District,13,,92.3,7.7,,,43.1114622,-82.4919013
1161,Michigan,2018-19,Tekonsha Elementary,Calhoun,Tekonsha Community Schools,13,,92.3,7.7,,,42.0900126,-84.9894212
1162,Michigan,2018-19,Troy Union Elementary,Oakland,Troy School District,78,,92.3,5.1,,,42.6064,-83.122044
1163,Michigan,2018-19,Wolverine Elementary,Cheboygan,Wolverine Community Schools,13,,92.3,0,,,45.2713392,-84.6107118
1164,Michigan,2018-19,Addison Elementary,Lenawee,Addison Community Schools,77,,92.2,3.9,,,41.9878171,-84.3426434
1165,Michigan,2018-19,Dearborn Academy,Wayne,Dearborn Academy,64,,92.2,1.6,,,42.3308583,-83.2282587
1166,Michigan,2018-19,Delta Kelly Elementary,Oakland,Rochester Community School District,77,,92.2,7.8,,,42.741516,-83.198895
1167,Michigan,2018-19,Earhart,Detroit,Detroit Public Schools Community District,90,,92.2,2.2,,,42.316058,-83.0894508
1168,Michigan,2018-19,Floyd M. Jewett Elem.,Wexford,Mesick Consolidated Schools,51,,92.2,2,,,44.404959,-85.71145
1169,Michigan,2018-19,Grandville Christian,Kent,Grandville Public Schools,64,,92.2,7.8,,,42.8965739,-85.7418107
1170,Michigan,2018-19,Grant Elementary,Wayne,Livonia Public Schools,103,,92.2,5.8,,,42.358503,-83.360852
1171,Michigan,2018-19,Horizon Elementary,Ingham,Holt Public Schools,90,,92.2,3.3,,,42.645815,-84.574133
1172,Michigan,2018-19,Huron Academy,Macomb,Huron Academy,90,,92.2,5.6,,,42.5674526,-83.0137439
1173,Michigan,2018-19,Sayre Elementary,Oakland,South Lyon Community Schools,103,,92.2,4.9,,,42.452235,-83.644375
1174,Michigan,2018-19,Stone Elementary,Saginaw,Saginaw City School District,51,,92.2,0,,,43.4368741,-83.95518
1175,Michigan,2018-19,Cheyenne Elementary,Macomb,Chippewa Valley Schools,76,,92.1,7.9,,,42.64769,-82.915586
1176,Michigan,2018-19,Flagship Charter Academy,Detroit,Flagship Academy,76,,92.1,1.3,,,42.3880947,-83.156555
1177,Michigan,2018-19,Hampton Elementary,Bay,Bay City School District,89,,92.1,1.1,,,43.58251,-83.856534
1178,Michigan,2018-19,Key Elementary,Oakland,Oak Park City School District,101,,92.1,0,,,42.46309,-83.175648
1179,Michigan,2018-19,Laingsburg Early Childhood Education Center-K,Shiawassee,Laingsburg Community School District,76,,92.1,3.9,,,42.8892749,-84.3493219
1180,Michigan,2018-19,Linden Elementary,Genesee,Linden Community Schools,101,,92.1,7.9,,,42.81138,-83.783744
1181,Michigan,2018-19,Ottawa Elementary,Berrien,Buchanan Community Schools,101,,92.1,4,,,41.82875,-86.373861
1182,Michigan,2018-19,Pasteur Elementary,Detroit,Detroit Public Schools Community District,63,,92.1,0,,,42.4383347,-83.1430169
1183,Michigan,2018-19,Pullen Elementary,Isabella,Mt. Pleasant City School District,101,,92.1,3,,,43.6031191,-84.7623491
1184,Michigan,2018-19,Richardson Elementary,Iosco,Oscoda Area Schools,89,,92.1,2.2,,,44.423063,-83.382495
1185,Michigan,2018-19,South Maple Elementary,Otsego,Gaylord Community Schools,127,,92.1,5.5,,,45.021709,-84.663346
1186,Michigan,2018-19,Springfield Plains Elem.,Oakland,Clarkston Community School District,76,,92.1,6.6,,,42.75746,-83.460423
1187,Michigan,2018-19,Thomas M Cooley,Oakland,Waterford School District,63,,92.1,4.8,,,42.6448692,-83.2352468
1188,Michigan,2018-19,Browning Elementary,Macomb,Utica Community Schools,50,,92,4,,,42.608911,-83.004624
1189,Michigan,2018-19,Dresden Elementary,Macomb,Utica Community Schools,75,,92,5.3,,,42.613553,-83.016774
1190,Michigan,2018-19,Genesee STEM Academy,Genesee,Genesee STEM Academy,50,,92,2,,,43.01774,-83.781271
1191,Michigan,2018-19,Hamlin Elementary,Oakland,Rochester Community School District,50,,92,6,,,42.653001,-83.138322
1192,Michigan,2018-19,Mary McLeod Bethune Elementary-Middle,Detroit,Detroit Public Schools Community District,50,,92,4,,,42.4093132,-83.1517504
1193,Michigan,2018-19,McIntyre Elementary,Oakland,Southfield Public School District,25,,92,4,,,42.495361,-83.238563
1194,Michigan,2018-19,Memphis Elementary,St. Clair,Memphis Community Schools,50,,92,2,,,42.897061,-82.777522
1195,Michigan,2018-19,Miami Elementary,Macomb,Chippewa Valley Schools,88,,92,6.8,,,42.60075,-82.959591
1196,Michigan,2018-19,Our Lady of Refuge,Oakland,West Bloomfield School District,25,,92,8,,,42.5977,-83.357211
1197,Michigan,2018-19,Pierce Elementary,Genesee,Flint City School District,50,,92,6,,,43.0160634,-83.6614437
1198,Michigan,2018-19,Simonds Elementary,Oakland,Lamphere Public Schools,50,,92,4,,,42.513109,-83.090581
1199,Michigan,2018-19,Thomas A. Edison Elem.,Wayne,Wayne-Westland Community School District,87,,92,0,,,42.331219,-83.380919
1200,Michigan,2018-19,Tomek-Eastern Elem,Genesee,Fenton Area Public Schools,75,,92,8,,,42.801867,-83.697288
1201,Michigan,2018-19,Zilwaukee,Saginaw,Saginaw City School District,25,,92,4,,,43.4783975,-83.9221144
1202,Michigan,2018-19,Andrews Elementary,St. Joseph,Three Rivers Community Schools,74,,91.9,2.7,,,41.94086,-85.642502
1203,Michigan,2018-19,Beacon Elementary,Wayne,City of Harper Woods Schools,99,,91.9,2,,,42.4365219,-82.938282
1204,Michigan,2018-19,Central Elementary,Emmet,Public Schools of Petoskey,37,,91.9,8.1,,,45.371449,-84.954648
1205,Michigan,2018-19,Eagle's Nest Academy,Genesee,Eagle's Nest Academy,37,,91.9,0,,,43.05986,-83.731041
1206,Michigan,2018-19,Farmington STEAM Academy,Oakland,Farmington Public School District,74,,91.9,8.1,,,42.499561,-83.37213
1207,Michigan,2018-19,Hartland Round Elementary,Livingston,Hartland Consolidated Schools,86,,91.9,7,,,42.661529,-83.731433
1208,Michigan,2018-19,Henry Ford Academy Sch for Creative Studies Elem,Detroit,Henry Ford Academy of Creative Studies,62,,91.9,3.2,,,42.3678613,-83.0753956
1209,Michigan,2018-19,Loren Eyler Elementary,Monroe,Airport Community School District,86,,91.9,7,,,42.065594,-83.353068
1210,Michigan,2018-19,Mars Elementary,Berrien,Berrien Springs Public Schools,160,,91.9,3.8,,,41.943547,-86.344804
1211,Michigan,2018-19,Oakley Park Elementary,Oakland,Walled Lake Consolidated Schools,62,,91.9,8.1,,,42.5713042,-83.4632954
1212,Michigan,2018-19,Shelters Elementary,Wayne,Southgate Community School District,37,,91.9,5.4,,,42.216015,-83.200755
1213,Michigan,2018-19,Sheridan,Emmet,Public Schools of Petoskey,37,,91.9,8.1,,,45.363677,-84.954704
1214,Michigan,2018-19,Timberland Charter Academy,Muskegon,Timberland Academy,86,,91.9,1.2,,,43.2313983,-86.1797509
1215,Michigan,2018-19,Wilson Elementary,Alpena,Alpena Public Schools,37,,91.9,8.1,,,45.0042699,-83.646796
1216,Michigan,2018-19,Woods Lake Elementary:A Magnet Center For The Arts,Kalamazoo,Kalamazoo Public School District,99,,91.9,1,,,42.25918,-85.613463
1217,Michigan,2018-19,Colonel Donald McMonagle Elementary,Genesee,Westwood Heights Schools,61,,91.8,6.6,,,43.0592602,-83.7521913
1218,Michigan,2018-19,Farley Hill Elementary,Livingston,Pinckney Community Schools,97,,91.8,7.2,,,42.482782,-83.916901
1219,Michigan,2018-19,Fred W Ritter Elementary,Monroe,Airport Community School District,73,,91.8,4.1,,,42.062038,-83.272599
1220,Michigan,2018-19,Houghton Elementary,Oakland,Waterford School District,49,,91.8,8.2,,,42.644344,-83.445062
1221,Michigan,2018-19,Johnson Elementary,Oakland,Huron Valley Schools,73,,91.8,5.5,,,42.583838,-83.605898
1222,Michigan,2018-19,Joy Preparatory Academy,Detroit,Joy Preparatory Academy,49,,91.8,2,,,42.401428,-83.136196
1223,Michigan,2018-19,Linden Charter Academy,Genesee,Linden Charter Academy,85,,91.8,1.2,,,43.052925,-83.770924
1224,Michigan,2018-19,Marlette Elementary,Sanilac,Marlette Community Schools,73,,91.8,1.4,,,43.321686,-83.069114
1225,Michigan,2018-19,Quest Charter Academy,Wayne,Quest Academy,85,,91.8,5.9,,,42.266161,-83.278416
1226,Michigan,2018-19,Randels Elementary,Genesee,Carman-Ainsworth Community Schools,134,,91.8,4.5,,,42.9974028,-83.7927651
1227,Michigan,2018-19,Susick Elementary,Macomb,Warren Consolidated Schools,61,,91.8,4.9,,,42.555721,-83.0940667
1228,Michigan,2018-19,Wattles Elementary,Oakland,Troy School District,73,,91.8,6.8,,,42.572087,-83.139311
1229,Michigan,2018-19,Whittemore-Prescott Elementary,Iosco,Whittemore-Prescott Area Schools,61,,91.8,1.6,,,44.227723,-83.8793063
1230,Michigan,2018-19,Buckley Community,Gd. Traverse,Buckley Community School District,36,,91.7,2.8,,,44.5024161,-85.6759743
1231,Michigan,2018-19,Davis Preparatory Academy,Detroit,Detroit Public Schools Community District,12,,91.7,8.3,,,42.4289325,-83.2530298
1232,Michigan,2018-19,Detroit Prep,Detroit,Detroit Prep,36,,91.7,8.3,,,42.3716616,-83.0038225
1233,Michigan,2018-19,Early Impressions,Oakland,Southfield Public School District,12,,91.7,8.3,,,42.4721134,-83.2906345
1234,Michigan,2018-19,Edison Elementary,Detroit,Detroit Public Schools Community District,60,,91.7,8.3,,,42.3978799,-83.2134135
1235,Michigan,2018-19,Holy Cross Lutheran,Saginaw,Saginaw City School District,12,,91.7,8.3,,,43.417796,-83.965669
1236,Michigan,2018-19,Kerby Elementary,Wayne,Grosse Pointe Public Schools,60,,91.7,6.7,,,42.409543,-82.901581
1237,Michigan,2018-19,Oakland Elementary,Oakland,School District of the City of Royal Oak,36,,91.7,2.8,,,42.480983,-83.115826
1238,Michigan,2018-19,Orchard View Elementary,Kent,Forest Hills Public Schools,72,,91.7,5.6,,,43.0121719,-85.5991577
1239,Michigan,2018-19,Patterson Elementary,Oakland,Holly Area School District,72,,91.7,8.3,,,42.807658,-83.639877
1240,Michigan,2018-19,Ridge Wood Elementary,Wayne,Northville Public Schools,72,,91.7,5.6,,,42.406404,-83.534108
1241,Michigan,2018-19,Rosedale Elementary,Wayne,Livonia Public Schools,48,,91.7,6.3,,,42.3596213,-83.4067135
1242,Michigan,2018-19,Shawnee Elementary,Macomb,Chippewa Valley Schools,109,,91.7,8.3,,,42.667462,-82.901318
1243,Michigan,2018-19,Sister Lakes Elementary,Cass,Dowagiac Union School District,24,,91.7,0,,,42.0854136,-86.206558
1244,Michigan,2018-19,St Mary Catholic,Mecosta,Big Rapids Public Schools,12,,91.7,8.3,,,43.7097415,-85.4859502
1245,Michigan,2018-19,St. Joseph The Worker,Isabella,Beal City Public Schools,12,,91.7,8.3,,,43.67096,-84.909123
1246,Michigan,2018-19,St. Michael Elementary,Wayne,Livonia Public Schools,48,,91.7,6.3,,,42.3670481,-83.3626026
1247,Michigan,2018-19,Tecumseh South Early Learning Center,Lenawee,Tecumseh Public Schools,96,,91.7,8.3,,,41.949225,-83.968417
1248,Michigan,2018-19,Three Oaks Public School Academy,Muskegon,Three Oaks Public School Academy,48,,91.7,0,,,43.229849,-86.222331
1249,Michigan,2018-19,Vandenberg Elementary,Oakland,Southfield Public School District,24,,91.7,0,,,42.506171,-83.209277
1250,Michigan,2018-19,Warner Elementary,Jackson,Western School District,48,,91.7,6.3,,,42.204879,-84.550188
1251,Michigan,2018-19,Woodward School for Technology Research,Kalamazoo,Kalamazoo Public School District,24,,91.7,0,,,42.2968345,-85.5975813
1252,Michigan,2018-19,Bath Elementary,Clinton,Bath Community Schools,95,,91.6,7.4,,,42.815772,-84.447151
1253,Michigan,2018-19,Grand River Academy,Wayne,Grand River Academy,95,,91.6,6.3,,,42.44082,-83.323161
1254,Michigan,2018-19,Scottville Elementary,Mason,Mason County Central Schools,95,,91.6,2.1,,,43.9580595,-86.2814189
1255,Michigan,2018-19,South River Elementary,Macomb,L'Anse Creuse Public Schools,83,,91.6,6,,,42.591468,-82.831929
1256,Michigan,2018-19,Byron Area Elementary,Shiawassee,Byron Area Schools,47,,91.5,8.5,,,42.824427,-83.94045
1257,Michigan,2018-19,Clare Primary,Clare,Clare Public Schools,130,,91.5,6.9,,,43.823624,-84.765857
1258,Michigan,2018-19,Davisburg Elementary,Oakland,Holly Area School District,71,,91.5,7,,,42.749884,-83.549254
1259,Michigan,2018-19,Delton-Kellogg Elementary,Barry,Delton-Kellogg School District,82,,91.5,3.7,,,42.5000259,-85.4136031
1260,Michigan,2018-19,Doherty Elementary,Oakland,West Bloomfield School District,129,,91.5,7,,,42.55627,-83.353994
1261,Michigan,2018-19,Ferry Elementary,Wayne,Grosse Pointe Public Schools,47,,91.5,8.5,,,42.443909,-82.88463
1262,Michigan,2018-19,Frank E. Bartlett,Oakland,South Lyon Community Schools,94,,91.5,5.3,,,42.463381,-83.656664
1263,Michigan,2018-19,Hanley International Academy,Wayne,Hanley International Academy,82,,91.5,1.2,,,42.386095,-83.053199
1264,Michigan,2018-19,Harwood Elementary,Macomb,Warren Consolidated Schools,71,,91.5,1.4,,,42.53996,-83.060184
1265,Michigan,2018-19,Isbister Elementary,Wayne,Plymouth Canton Schools,71,,91.5,8.5,,,42.356195,-83.487725
1266,Michigan,2018-19,Schwarzkoff Elementary,Macomb,Utica Community Schools,71,,91.5,5.6,,,42.592481,-83.024197
1267,Michigan,2018-19,Silver Springs Elementary,Wayne,Northville Public Schools,59,,91.5,8.5,,,42.432424,-83.46811
1268,Michigan,2018-19,Star Elementary,Barry,Hastings Area School District,71,,91.5,4.2,,,42.627265,-85.270879
1269,Michigan,2018-19,William Beaumont,Oakland,Waterford School District,47,,91.5,6.4,,,42.6744905,-83.2152964
1270,Michigan,2018-19,Cannonsburg Elementary,Kent,Rockford Public Schools,35,,91.4,5.7,,,43.052007,-85.468309
1271,Michigan,2018-19,David Ellis Academy West,Wayne,David Ellis Academy West,116,,91.4,3.4,,,42.434928,-83.29635
1272,Michigan,2018-19,Forest View Elementary,Wexford,Cadillac Area Public Schools,35,,91.4,2.9,,,44.2246962,-85.5784804
1273,Michigan,2018-19,Great Oaks Elementary,Macomb,Anchor Bay School District,93,,91.4,5.4,,,42.689375,-82.778612
1274,Michigan,2018-19,Great Revelations Academy,Wayne,Dearborn City School District,35,,91.4,2.9,,,42.33744,-83.165411
1275,Michigan,2018-19,Huron Park Elementary,Macomb,Roseville Community Schools,70,,91.4,1.4,,,42.490019,-82.928818
1276,Michigan,2018-19,Ralph J. Bunche,Wayne,Ecorse Public School District,93,,91.4,4.3,,,42.2580536,-83.1560968
1277,Michigan,2018-19,Schalm Elementary,Oakland,Clawson City School District,93,,91.4,7.5,,,42.5412217,-83.1584512
1278,Michigan,2018-19,All Saints Academy Elementary,Kent,Grand Rapids Public Schools,23,,91.3,4.3,,,43.0036811,-85.6461649
1279,Michigan,2018-19,Coolidge Elementary,Wayne,Livonia Public Schools,69,,91.3,7.2,,,42.420521,-83.345877
1280,Michigan,2018-19,Detroit Service Learning Academy,Detroit,YMCA Service Learning Academy,103,,91.3,3.9,,,42.4286785,-83.2563579
1281,Michigan,2018-19,Erie Elementary,Macomb,Chippewa Valley Schools,80,,91.3,8.8,,,42.608593,-82.93099
1282,Michigan,2018-19,Lacure Elementary,Genesee,Clio Area School District,69,,91.3,2.9,,,43.1830178,-83.6812881
1283,Michigan,2018-19,Montessori Childrens House,Ingham,Lansing Public School District,23,,91.3,4.3,,,42.727,-84.580061
1284,Michigan,2018-19,Perry Early Learning Center,Washtenaw,Ypsilanti Community Schools,183,,91.3,2.7,,,42.232811,-83.620065
1285,Michigan,2018-19,Pine River Area Elementary,Osceola,Pine River Area Schools,69,,91.3,5.8,,,44.038623,-85.457526
1286,Michigan,2018-19,Raisinville Elementary,Monroe,Monroe Public Schools,69,,91.3,4.3,,,41.970377,-83.446597
1287,Michigan,2018-19,Sequoyah Elementary,Macomb,Chippewa Valley Schools,103,,91.3,7.8,,,42.681137,-82.940302
1288,Michigan,2018-19,Walkerville Public,Oceana,Walkerville Public Schools,23,,91.3,8.7,,,43.71496,-86.12164
1289,Michigan,2018-19,Baldwin Elementary,Lake,Baldwin Community Schools,57,,91.2,5.3,,,43.88775,-85.85596
1290,Michigan,2018-19,Beaverton Primary,Gladwin,Beaverton Rural Schools,68,,91.2,2.9,,,43.876907,-84.4874204
1291,Michigan,2018-19,Ford Early Learning Center,Washtenaw,Ypsilanti Community Schools,147,,91.2,2,,,42.257427,-83.562627
1292,Michigan,2018-19,Forest Elementary,Oakland,Farmington Public School District,68,,91.2,4.4,,,42.521017,-83.39003
1293,Michigan,2018-19,Havel Elementary,Macomb,Utica Community Schools,57,,91.2,8.8,,,42.602303,-82.99378
1294,Michigan,2018-19,Hoover Elementary,Wayne,Livonia Public Schools,102,,91.2,4.9,,,42.4026201,-83.4041771
1295,Michigan,2018-19,Lathers,Wayne,Garden City School District,250,,91.2,6,,,42.3177843,-83.3202104
1296,Michigan,2018-19,Pleasant Lake Elementary,Oakland,Walled Lake Consolidated Schools,91,,91.2,7.7,,,42.564552,-83.413313
1297,Michigan,2018-19,Tonda Elementary,Wayne,Plymouth Canton Schools,91,,91.2,6.6,,,42.334523,-83.499291
1298,Michigan,2018-19,William D. Miller Elem.,Wayne,Huron School District,68,,91.2,7.4,,,42.166183,-83.408302
1299,Michigan,2018-19,Collins Elementary,Roscommon,Houghton Lake Community Schools,79,,91.1,7.6,,,44.297378,-84.729338
1300,Michigan,2018-19,Earl F. Carr,Wayne,Lincoln Park Public Schools,45,,91.1,8.9,,,42.228081,-83.176415
1301,Michigan,2018-19,East Arbor Charter Academy,Washtenaw,East Arbor Charter Academy,90,,91.1,8.9,,,42.188577,-83.622283
