index,state,year,name,type,address,city,county,district,enroll,mmr,overall,xmed,xper,xrel,lat,lng
469,Wisconsin,2018-19,Saint Nicholas Grade,,,Freedom,Outagamie,,,,93,,7,5,44.3862229,-88.2880961
470,Wisconsin,2018-19,Sauk Trail Elementary,,,Middleton,Dane,,,,93,,7,5,43.099016,-89.493382
471,Wisconsin,2018-19,Shepard Hills Elementary,,,Oak Creek,Milwaukee,,,,93,,6,5,42.868374,-87.907517
472,Wisconsin,2018-19,Slinger Elementary,,,Slinger,Washington,,,,93,,6,5,43.330346,-88.2868
473,Wisconsin,2018-19,Star Center Elementary,,,Lake Geneva,Walworth,,,,93,,5,5,42.545884,-88.367754
474,Wisconsin,2018-19,Stormonth Elementary,,,Milwaukee,Milwaukee,,,,93,,6,5,43.149514,-87.905256
475,Wisconsin,2018-19,Suamico Elementary,,,Green Bay,Brown,,,,93,,5,5,44.636764,-88.067384
476,Wisconsin,2018-19,Susie C Altmayer Elementary,,,De Pere,Brown,,,,93,,5,5,44.410198,-88.06378
477,Wisconsin,2018-19,Swallow Elementary,,,Hartland,Waukesha,,,,93,,7,5,43.120948,-88.341544
478,Wisconsin,2018-19,Swanson Elementary,,,Brookfield,Waukesha,,,,93,,5,5,43.033953,-88.128803
479,Wisconsin,2018-19,Taylor Prairie Elementary,,,Cottage Grove,Dane,,,,93,,6,5,43.097376,-89.20589
480,Wisconsin,2018-19,Tigerton Elementary,,,Tigerton,Shawano,,,,93,,5,5,44.740625,-89.066977
481,Wisconsin,2018-19,Trinity Lutheran Grade,,,Mequon,Ozaukee,,,,93,,7,5,43.2352842,-88.0445346
482,Wisconsin,2018-19,Turtle Lake Elementary,,,Turtle Lake,Barron,,,,93,,7,5,45.398001,-92.138887
483,Wisconsin,2018-19,Washington Elementary,,,Wisconsin Rapids,Wood,,,,93,,5,5,44.396343,-89.790681
484,Wisconsin,2018-19,Webster Elementary,,,Green Bay,Brown,,,,93,,5,5,44.483004,-88.021592
485,Wisconsin,2018-19,Webster Elementary,,,Webster,Burnett,,,,93,,5,5,45.874984,-92.362698
486,Wisconsin,2018-19,Westwood Elementary,,,De Pere,Brown,,,,93,,5,5,44.436402,-88.09054
487,Wisconsin,2018-19,Wilson Elementary,,,Mequon,Ozaukee,,,,93,,5,5,43.217234,-87.990605
488,Wisconsin,2018-19,Winskill Elementary,,,Lancaster,Grant,,,,93,,5,5,42.848315,-90.718857
489,Wisconsin,2018-19,Wittenberg Elementary,,,Wittenberg,Shawano,,,,93,,5,5,44.825164,-89.172797
490,Wisconsin,2018-19,Woodridge Elementary,,,Portage,Columbia,,,,93,,5,5,43.559067,-89.462865
491,Wisconsin,2018-19,Arbor Vitae-Woodruff Elementary,,,Arbor Vitae,Vilas,,,,92,,8,5,45.926791,-89.692478
492,Wisconsin,2018-19,BA Kennedy,,,Prairie du Chien,Crawford,,,,92,,5,5,43.046904,-91.144464
493,Wisconsin,2018-19,Bay Lane Elementary,,,Muskego,Waukesha,,,,92,,5,5,42.9082279,-88.1183803
494,Wisconsin,2018-19,Belleville Intermediate,,,Belleville,Dane,,,,92,,5,5,42.858778,-89.541353
495,Wisconsin,2018-19,Boscobel Elementary,,,Boscobel,Grant,,,,92,,5,5,43.13262,-90.703548
496,Wisconsin,2018-19,Clinton Elementary,,,Clinton,Rock,,,,92,,5,5,42.555656,-88.859296
497,Wisconsin,2018-19,Clovis Grove Elementary,,,Menasha,Winnebago,,,,92,,5,5,44.21618,-88.427044
498,Wisconsin,2018-19,Colfax Elementary,,,Colfax,Dunn,,,,92,,8,5,45.002963,-91.723046
499,Wisconsin,2018-19,Columbus Elementary,,,Appleton,Outagamie,,,,92,,5,5,44.270135,-88.406299
500,Wisconsin,2018-19,Crown of Life Christian Academy,,,Fort Atkinson,Jefferson,,,,92,,5,8,42.9328909,-88.8488037
501,Wisconsin,2018-19,Deerfield Elementary,,,Deerfield,Dane,,,,92,,5,5,43.048917,-89.084112
502,Wisconsin,2018-19,DLH Academy,,,Milwaukee,Milwaukee,,,,92,,5,5,43.1477134,-88.0179239
503,Wisconsin,2018-19,Early Learning Center,,,North Fond du Lac,Fond du Lac,,,,92,,8,5,43.812461,-88.484028
504,Wisconsin,2018-19,Early Learning Ctr,,,Mount Horeb,Dane,,,,92,,5,5,43.0022925,-89.7361551
505,Wisconsin,2018-19,East Elementary,,,Milton,Rock,,,,92,,8,5,42.774964,-88.937538
506,Wisconsin,2018-19,Emanuel Lutheran,,,New London,Waupaca,,,,92,,8,5,44.38528,-88.737771
507,Wisconsin,2018-19,Emerson Elementary,,,Madison,Dane,,,,92,,5,5,43.10088,-89.352604
508,Wisconsin,2018-19,Fairview Elementary,,,Krakow,Brown,,,,92,,5,5,44.778586,-88.250099
509,Wisconsin,2018-19,Farmington Elementary,,,Kewaskum,Washington,,,,92,,8,5,43.506416,-88.099001
510,Wisconsin,2018-19,Grace Christian Academy,,,West Allis,Milwaukee,,,,92,,5,8,42.99201,-88.018641
511,Wisconsin,2018-19,Hales Corners Elementary,,,Hales Corners,Milwaukee,,,,92,,5,5,42.94195,-88.063539
512,Wisconsin,2018-19,Howe Elementary,,,Wisconsin Rapids,Wood,,,,92,,5,5,44.390159,-89.817607
513,Wisconsin,2018-19,Immanuel Lutheran Grade,,,Marshfield,Wood,,,,92,,5,5,44.6625813,-90.1793481
514,Wisconsin,2018-19,Jackson Elementary,,,Sheboygan,Sheboygan,,,,92,,5,5,43.70284,-87.741101
515,Wisconsin,2018-19,John Hustis Elementary,,,Hustisford,Dodge,,,,92,,8,5,43.340304,-88.605494
516,Wisconsin,2018-19,Kennedy Elementary,,,Green Bay,Brown,,,,92,,5,5,44.519476,-88.076241
517,Wisconsin,2018-19,Lena Elementary,,,Lena,Oconto,,,,92,,5,5,44.951283,-88.042237
518,Wisconsin,2018-19,Lincoln Elementary,,,Beaver Dam,Dodge,,,,92,,5,5,43.462327,-88.823769
519,Wisconsin,2018-19,Maine Elementary,,,Wausau,Marathon,,,,92,,5,5,45.026341,-89.691918
520,Wisconsin,2018-19,McDill Elementary,,,Stevens Point,Portage,,,,92,,8,5,44.489264,-89.547922
521,Wisconsin,2018-19,Meadow View Elementary,,,Sun Prairie,Dane,,,,92,,5,5,43.174644,-89.265049
522,Wisconsin,2018-19,Milw College Prep--Lloyd St,,,Milwaukee,Milwaukee,,,,92,,8,5,43.0582996,-87.9289736
523,Wisconsin,2018-19,Milwaukee Scholars Charter,,,Milwaukee,Milwaukee,,,,92,,5,5,43.127812,-87.998966
524,Wisconsin,2018-19,Mitchell Elementary,,,Cudahy,Milwaukee,,,,92,,5,5,42.936098,-87.874177
525,Wisconsin,2018-19,Mount Lebanon Lutheran,,,Milwaukee,Milwaukee,,,,92,,5,5,43.1052223,-87.9883029
526,Wisconsin,2018-19,New Testament Christian Academy,,,Milwaukee,Milwaukee,,,,92,,5,5,43.16245,-88.036081
527,Wisconsin,2018-19,Nicolet Elementary,,,Green Bay,Brown,,,,92,,5,5,44.512944,-87.993553
528,Wisconsin,2018-19,Northwoods Elementary,,,Eau Claire,Eau Claire,,,,92,,8,5,44.835189,-91.460124
529,Wisconsin,2018-19,Oaklawn Elementary,,,Oshkosh,Winnebago,,,,92,,8,5,44.041432,-88.541716
530,Wisconsin,2018-19,One City Senior Preschool,,,Madison,Dane,,,,92,,5,5,43.043867,-89.392146
531,Wisconsin,2018-19,Oriole Lane Elementary,,,Mequon,Ozaukee,,,,92,,5,5,43.252631,-87.932016
532,Wisconsin,2018-19,Our Lady of Lourdes Sch-GRACE,,,De Pere,Brown,,,,92,,8,5,44.4390257,-88.0880153
533,Wisconsin,2018-19,Parkview Elementary,,,Cedarburg,Ozaukee,,,,92,,8,5,43.306981,-88.000757
534,Wisconsin,2018-19,Prairie Catholic,,,Prairie du Chien,Crawford,,,,92,,8,5,43.058432,-91.146976
535,Wisconsin,2018-19,Prairie View Elementary,,,De Soto,Vernon,,,,92,,5,5,43.456453,-91.088575
536,Wisconsin,2018-19,Prince of Peace,,,Milwaukee,Milwaukee,,,,92,,5,5,43.01983,-87.944621
537,Wisconsin,2018-19,Riverview Elementary,,,Wausau,Marathon,,,,92,,5,5,45.002064,-89.615023
538,Wisconsin,2018-19,Robbins Elementary,,,Eau Claire,Eau Claire,,,,92,,8,5,44.786495,-91.449536
539,Wisconsin,2018-19,Ronald R Albrecht Elementary,,,Brodhead,Green,,,,92,,8,5,42.609209,-89.382776
540,Wisconsin,2018-19,Rusch Elementary,,,Portage,Columbia,,,,92,,5,5,43.543596,-89.463968
541,Wisconsin,2018-19,Saint Eugene,,,Fox Point,Milwaukee,,,,92,,8,5,43.1552993,-87.910309
542,Wisconsin,2018-19,Saint Gregory the Great Gr,,,Milwaukee,Milwaukee,,,,92,,5,5,42.9873928,-87.989591
543,Wisconsin,2018-19,Saint John Lutheran Grade,,,Glendale,Milwaukee,,,,92,,5,5,43.160301,-87.912871
544,Wisconsin,2018-19,Saint John the Baptist Gr,,,Plymouth,Sheboygan,,,,92,,8,5,43.7481963,-87.9839589
545,Wisconsin,2018-19,Saint Johns Lutheran Grade,,,Portage,Columbia,,,,92,,8,5,43.9669206,-88.9524067
546,Wisconsin,2018-19,Saint Joseph Catholic,,,Boyd,Chippewa,,,,92,,8,5,44.9501555,-91.03579
547,Wisconsin,2018-19,Saint Joseph Parish,,,Prescott,Pierce,,,,92,,8,5,44.7469211,-92.7977907
548,Wisconsin,2018-19,Saint Pauls Lutheran Grade,,,West Allis,Milwaukee,,,,92,,5,5,43.0024811,-88.0106806
549,Wisconsin,2018-19,Saint Victor Grade,,,Monroe,Green,,,,92,,5,5,42.5976317,-89.6349406
550,Wisconsin,2018-19,Sand Lake Elementary,,,Holmen,La Crosse,,,,92,,6,5,43.928034,-91.240615
551,Wisconsin,2018-19,Shady Lane Elementary,,,Menomonee Falls,Waukesha,,,,92,,7,5,43.180494,-88.12462
552,Wisconsin,2018-19,South Beaver Dam Elementary,,,Beaver Dam,Dodge,,,,92,,5,5,43.440422,-88.888741
553,Wisconsin,2018-19,South Mountain Elementary,,,Wausau,Marathon,,,,92,,5,5,44.90797,-89.671787
554,Wisconsin,2018-19,Southern Bluffs Elementary,,,La Crosse,La Crosse,,,,92,,5,5,43.747283,-91.198765
555,Wisconsin,2018-19,St Mark Lutheran,,,Eau Claire,Eau Claire,,,,92,,8,5,44.78515,-91.496121
556,Wisconsin,2018-19,St Peter Catholic,,,Middleton,Dane,,,,92,,8,5,43.139832,-89.541176
557,Wisconsin,2018-19,Stetsonville Elementary,,,Stetsonville,Taylor,,,,92,,8,5,45.077669,-90.322716
558,Wisconsin,2018-19,Stone Bank Elementary,,,Oconomowoc,Waukesha,,,,92,,5,5,43.144123,-88.41606
559,Wisconsin,2018-19,Stoner Prairie Elementary,,,Madison,Dane,,,,92,,5,5,43.004425,-89.449015
560,Wisconsin,2018-19,Summit Environmental,,,La Crosse,La Crosse,,,,92,,8,5,43.85246,-91.266902
561,Wisconsin,2018-19,Tomahawk Elementary,,,Tomahawk,Lincoln,,,,92,,5,5,45.477985,-89.709261
562,Wisconsin,2018-19,Trinity Lutheran,,,Marinette,Marinette,,,,92,,8,5,45.092902,-87.626024
563,Wisconsin,2018-19,Valley View Elementary,,,Green Bay,Brown,,,,92,,5,5,44.495095,-88.072768
564,Wisconsin,2018-19,Washington Elementary,,,Whitewater,Walworth,,,,92,,5,5,42.834337,-88.722257
565,Wisconsin,2018-19,West Elementary,,,Jefferson,Jefferson,,,,92,,5,5,43.004462,-88.824863
566,Wisconsin,2018-19,Whitehall Memorial Elementary,,,Whitehall,Trempealeau,,,,92,,5,5,44.365705,-91.330087
567,Wisconsin,2018-19,Woodland,,,Appleton,Outagamie,,,,92,,5,5,44.21968,-88.34427
568,Wisconsin,2018-19,Word of Life Lutheran,,,Milwaukee,Milwaukee,,,,92,,5,5,42.979954,-87.943874
569,Wisconsin,2018-19,Xavier El--Marquette St Campus,,,Appleton,Outagamie,,,,92,,6,5,44.2829383,-88.4145582
570,Wisconsin,2018-19,Abbotsford Elementary,,,Abbotsford,Clark,,,,91,,9,5,44.944701,-90.330395
571,Wisconsin,2018-19,All Saints Catholic,,,Kenosha,Kenosha,,,,91,,5,5,42.567577,-87.855684
572,Wisconsin,2018-19,Bangor Elementary,,,Bangor,La Crosse,,,,91,,5,5,43.887692,-90.985341
573,Wisconsin,2018-19,Bethany Evang Lutheran,,,Manitowoc,Manitowoc,,,,91,,5,5,44.0947107,-87.6880924
574,Wisconsin,2018-19,Bethlehem Lutheran Grade,,,Sheboygan,Sheboygan,,,,91,,9,5,43.7397067,-87.7193079
575,Wisconsin,2018-19,Brompton,,,Kenosha,Kenosha,,,,91,,9,5,42.550337,-87.835866
576,Wisconsin,2018-19,Butternut Elementary,,,Butternut,Ashland,,,,91,,5,5,46.016531,-90.496264
577,Wisconsin,2018-19,Cambridge Elementary,,,Cambridge,Dane,,,,91,,9,5,43.001912,-89.030067
578,Wisconsin,2018-19,Cedar Hills Elementary,,,Oak Creek,Milwaukee,,,,91,,9,5,42.924013,-87.942423
579,Wisconsin,2018-19,Central - Denison Elementary,,,Lake Geneva,Walworth,,,,91,,5,5,42.59456,-88.437987
580,Wisconsin,2018-19,Christ the Lord Evang Luth,,,Brookfield,Waukesha,,,,91,,9,5,43.053406,-88.145057
581,Wisconsin,2018-19,Cochrane-Fountain City Elementary,,,Fountain City,Buffalo,,,,91,,9,5,44.191973,-91.778308
582,Wisconsin,2018-19,College Park Elementary,,,Greendale,Milwaukee,,,,91,,9,5,42.929797,-87.986698
583,Wisconsin,2018-19,Cormier Sch and Early Lrn Ctr,,,Green Bay,Brown,,,,91,,5,5,44.484636,-88.048985
584,Wisconsin,2018-19,Danz Elementary,,,Green Bay,Brown,,,,91,,5,5,44.508754,-87.968859
585,Wisconsin,2018-19,Eastside Elementary,,,Sun Prairie,Dane,,,,91,,5,5,43.189178,-89.203632
586,Wisconsin,2018-19,Edgewood Campus,,,Madison,Dane,,,,91,,5,5,43.0585,-89.4206
587,Wisconsin,2018-19,Elvehjem Elementary,,,Madison,Dane,,,,91,,5,5,43.078322,-89.292893
588,Wisconsin,2018-19,Fairview Elementary,,,Milwaukee,Milwaukee,,,,91,,7,5,42.991342,-87.993658
589,Wisconsin,2018-19,Friedrich Froebel Garden,,,Green Bay,Brown,,,,91,,5,5,44.486982,-87.905548
590,Wisconsin,2018-19,Green Tree Elementary,,,West Bend,Washington,,,,91,,5,5,43.437277,-88.198808
591,Wisconsin,2018-19,Hillcrest Elementary,,,Chippewa Falls,Chippewa,,,,91,,9,5,44.932902,-91.410368
592,Wisconsin,2018-19,Hillcrest Elementary,,,Waukesha,Waukesha,,,,91,,5,5,43.025626,-88.185506
593,Wisconsin,2018-19,Holy Cross Lutheran,,,Madison,Dane,,,,91,,5,5,43.108836,-89.287934
594,Wisconsin,2018-19,Hoover Elementary,,,New Berlin,Milwaukee,,,,91,,7,5,42.985239,-88.071974
595,Wisconsin,2018-19,Hope Christian School: Fidelis,,,Milwaukee,Milwaukee,,,,91,,5,5,43.131066,-87.964436
596,Wisconsin,2018-19,Horace Mann Elementary,,,West Allis,Milwaukee,,,,91,,5,5,43.013672,-87.990504
597,Wisconsin,2018-19,Hurley Elementary,,,Hurley,Iron,,,,91,,9,5,46.45599,-90.203551
598,Wisconsin,2018-19,Iola-Scandinavia Elementary,,,Iola,Waupaca,,,,91,,9,5,44.50366,-89.124075
599,Wisconsin,2018-19,Iron River Elementary,,,Iron River,Douglas,,,,91,,9,5,46.56081,-91.413094
600,Wisconsin,2018-19,Jefferson Elementary,,,West Allis,Milwaukee,,,,91,,5,5,43.0057,-88.003721
601,Wisconsin,2018-19,Jefferson Elementary,,,Appleton,Outagamie,,,,91,,5,5,44.254105,-88.425169
602,Wisconsin,2018-19,Journey,,,Ripon,Fond du Lac,,,,91,,7,5,43.828805,-88.838966
603,Wisconsin,2018-19,King's Acad Christian,,,Milwaukee,Milwaukee,,,,91,,5,5,43.1596763,-87.9840987
604,Wisconsin,2018-19,La Farge Elementary,,,La Farge,Vernon,,,,91,,9,5,43.579382,-90.639282
605,Wisconsin,2018-19,Lake Mills Elementary,,,Lake Mills,Jefferson,,,,91,,9,5,43.087191,-88.90723
606,Wisconsin,2018-19,Lake Superior Primary,,,Ashland,Ashland,,,,91,,5,5,46.568564,-90.878998
607,Wisconsin,2018-19,Lakeview Elementary,,,Neenah,Winnebago,,,,91,,6,5,44.146572,-88.463945
608,Wisconsin,2018-19,Locust Lane Elementary,,,Eau Claire,Eau Claire,,,,91,,9,5,44.853075,-91.462144
609,Wisconsin,2018-19,Longfellow Elementary,,,Sheboygan,Sheboygan,,,,91,,5,5,43.741407,-87.713852
610,Wisconsin,2018-19,Luther Elementary,,,Fort Atkinson,Jefferson,,,,91,,5,5,42.918765,-88.839912
611,Wisconsin,2018-19,Madison Community Montessori,,,Middleton,Dane,,,,91,,9,5,43.11142,-89.562601
612,Wisconsin,2018-19,Malone Elementary,,,Prescott,Pierce,,,,91,,9,5,44.754311,-92.792698
613,Wisconsin,2018-19,Marshall Early Learning Ctr,,,Marshall,Dane,,,,91,,6,5,43.1641891,-89.06875
614,Wisconsin,2018-19,Mauston Montessori Charter,,,Mauston,Juneau,,,,91,,9,5,43.79649,-90.084961
615,Wisconsin,2018-19,Meadow View Primary,,,Waupun,Fond du Lac,,,,91,,8,5,43.627416,-88.746207
616,Wisconsin,2018-19,Mill Valley Elementary,,,Muskego,Waukesha,,,,91,,9,5,42.927396,-88.154369
617,Wisconsin,2018-19,Notre Dame of De Pere-GRACE,,,De Pere,Brown,,,,91,,5,5,44.4470937,-88.0588796
618,Wisconsin,2018-19,Oakfield Elementary,,,Oakfield,Fond du Lac,,,,91,,9,5,43.682804,-88.541285
619,Wisconsin,2018-19,Randolph Elementary,,,Randolph,Dodge,,,,91,,9,5,43.542533,-88.998853
620,Wisconsin,2018-19,Read Elementary,,,Oshkosh,Winnebago,,,,91,,9,5,44.031136,-88.554699
621,Wisconsin,2018-19,Red Apple Elementary,,,Racine,Racine,,,,91,,5,5,42.740975,-87.791115
622,Wisconsin,2018-19,Rock Co Chr Sch-Janesville,,,Janesville,Rock,,,,91,,9,5,42.6485211,-89.0560664
623,Wisconsin,2018-19,Rock Prairie Montessori Inc,,,Janesville,Rock,,,,91,,9,5,42.7277897,-88.9411869
624,Wisconsin,2018-19,Sacred Hearts Grade,,,Sun Prairie,Dane,,,,91,,5,5,43.1857292,-89.2104853
625,Wisconsin,2018-19,Saint Anthony on the Lake,,,Pewaukee,Waukesha,,,,91,,5,5,43.058414,-88.305529
626,Wisconsin,2018-19,Saint Bernard Grade,,,Watertown,Jefferson,,,,91,,9,5,43.1967968,-88.7214901
627,Wisconsin,2018-19,Saint Johns Evang Lutheran,,,Neillsville,Clark,,,,91,,5,5,44.5602347,-90.606527
628,Wisconsin,2018-19,Saint Marcus Lutheran,,,Milwaukee,Milwaukee,,,,91,,5,5,43.0594939,-87.9100352
629,Wisconsin,2018-19,Saint Patricks Elementary,,,Onalaska,La Crosse,,,,91,,9,5,43.8855776,-91.2232324
630,Wisconsin,2018-19,Saint Paul Lutheran Grade,,,Stevens Point,Portage,,,,91,,9,5,44.518,-89.5725
631,Wisconsin,2018-19,Saint Peters Evang Luth,,,Sturgeon Bay,Door,,,,91,,9,5,44.8295127,-87.3870486
632,Wisconsin,2018-19,Saint Peters Lutheran Gr,,,Fond du Lac,Fond du Lac,,,,91,,5,5,43.775635,-88.4452717
633,Wisconsin,2018-19,Saint Rita,,,Racine,Racine,,,,91,,5,5,42.776854,-87.8044132
634,Wisconsin,2018-19,Saint Thomas More Sch-GRACE,,,Green Bay,Brown,,,,91,,5,5,44.5132104,-87.9896572
635,Wisconsin,2018-19,Sevastopol Elementary,,,Sturgeon Bay,Door,,,,91,,5,5,44.890719,-87.289461
636,Wisconsin,2018-19,St John Bosco Catholic,,,Sturgeon Bay,Door,,,,91,,5,5,44.828957,-87.395295
637,Wisconsin,2018-19,Star of Bethlehem Evang Luth,,,New Berlin,Waukesha,,,,91,,9,5,42.9761744,-88.1180574
638,Wisconsin,2018-19,Sugar Creek Elementary,,,Verona,Dane,,,,91,,5,5,42.988163,-89.539306
639,Wisconsin,2018-19,Sunrise Elementary,,,Appleton,Outagamie,,,,91,,6,5,44.230246,-88.327524
640,Wisconsin,2018-19,Traeger Elementary,,,Oshkosh,Winnebago,,,,91,,5,5,43.998129,-88.610121
641,Wisconsin,2018-19,Trailside Elementary,,,Waterford,Racine,,,,91,,9,5,42.774092,-88.201589
642,Wisconsin,2018-19,Walker Elementary,,,West Allis,Milwaukee,,,,91,,6,5,43.021862,-88.060038
643,Wisconsin,2018-19,Westside Elementary,,,Sun Prairie,Dane,,,,91,,5,5,43.181489,-89.235945
644,Wisconsin,2018-19,Willow Glen Primary,,,Saint Francis,Milwaukee,,,,91,,5,5,42.9675126,-87.8775837
645,Wisconsin,2018-19,Woodland Elementary,,,Barron,Barron,,,,91,,5,5,45.397112,-91.845688
646,Wisconsin,2018-19,Woodside Elementary,,,Wisconsin Rapids,Wood,,,,91,,9,5,44.363012,-89.820094
647,Wisconsin,2018-19,Woodview Elementary,,,Grafton,Ozaukee,,,,91,,9,5,43.332866,-87.958589
648,Wisconsin,2018-19,Adams Elementary,,,Janesville,Rock,,,,90,,8,5,42.692709,-89.010965
649,Wisconsin,2018-19,Big Bend Elementary,,,Big Bend,Waukesha,,,,90,,6,5,42.886994,-88.209883
650,Wisconsin,2018-19,Bryant Elementary,,,Superior,Douglas,,,,90,,6,5,46.666795,-92.100309
651,Wisconsin,2018-19,Carollton Elementary,,,Oak Creek,Milwaukee,,,,90,,7,5,42.880766,-87.866652
652,Wisconsin,2018-19,Chegwin Elementary,,,Fond du Lac,Fond du Lac,,,,90,,10,5,43.781381,-88.442675
653,Wisconsin,2018-19,Converse Elementary,,,Beloit,Rock,,,,90,,5,5,42.519718,-89.061726
654,Wisconsin,2018-19,Cooper Elementary,,,Burlington,Racine,,,,90,,9,5,42.677792,-88.283385
655,Wisconsin,2018-19,Divine Savior Catholic,,,Kiel,Manitowoc,,,,90,,5,5,43.912123,-88.035015
656,Wisconsin,2018-19,Eagle Point Elementary,,,De Forest,Dane,,,,90,,5,5,43.248436,-89.333179
657,Wisconsin,2018-19,Elmore Elementary,,,Green Bay,Brown,,,,90,,5,5,44.52981,-88.035093
658,Wisconsin,2018-19,Flambeau Elementary,,,Tony,Rusk,,,,90,,5,5,45.454707,-90.993723
659,Wisconsin,2018-19,Forest Glen Elementary,,,Green Bay,Brown,,,,90,,5,5,44.593657,-88.085661
660,Wisconsin,2018-19,Friess Lake Elementary,,,Hubertus,Washington,,,,90,,7,5,43.25294,-88.258801
661,Wisconsin,2018-19,Glenbrook Elementary,,,Pulaski,Brown,,,,90,,6,5,44.669996,-88.243996
662,Wisconsin,2018-19,Heritage Elementary,,,De Pere,Brown,,,,90,,5,5,44.428895,-88.043597
663,Wisconsin,2018-19,Highlands Elementary,,,Appleton,Outagamie,,,,90,,5,5,44.281295,-88.427852
664,Wisconsin,2018-19,Holy Cross School-GRACE,,,Green Bay,Brown,,,,90,,10,5,44.5530427,-87.8904003
665,Wisconsin,2018-19,Holy Spirit,,,Appleton,Outagamie,,,,90,,10,5,44.24372,-88.329351
666,Wisconsin,2018-19,Hoover Elementary,,,Neenah,Winnebago,,,,90,,5,5,44.171949,-88.477683
667,Wisconsin,2018-19,Houdini Elementary,,,Appleton,Outagamie,,,,90,,7,5,44.294251,-88.443531
668,Wisconsin,2018-19,Irving Elementary,,,West Allis,Milwaukee,,,,90,,7,5,43.00487,-88.041009
669,Wisconsin,2018-19,James Madison Elementary,,,Sheboygan,Sheboygan,,,,90,,8,5,43.738133,-87.735568
670,Wisconsin,2018-19,Leonardo da Vinci Sch-Gifted,,,Green Bay,Brown,,,,90,,10,5,44.511097,-88.010415
671,Wisconsin,2018-19,Lincoln Elementary,,,Watertown,Jefferson,,,,90,,10,5,43.196308,-88.72999
672,Wisconsin,2018-19,Lincoln Elementary,,,Wauwatosa,Milwaukee,,,,90,,5,5,43.052885,-88.007807
673,Wisconsin,2018-19,Lincoln Elementary,,,New London,Waupaca,,,,90,,8,5,44.386891,-88.73777
674,Wisconsin,2018-19,Lomira Elementary,,,Lomira,Dodge,,,,90,,5,5,43.58982,-88.446895
675,Wisconsin,2018-19,Medford Elementary,,,Medford,Taylor,,,,90,,6,5,45.143847,-90.368106
676,Wisconsin,2018-19,Mellen Public,,,Mellen,Ashland,,,,90,,5,5,46.3232,-90.659844
677,Wisconsin,2018-19,Merton Primary,,,Merton,Waukesha,,,,90,,5,5,43.142711,-88.310704
678,Wisconsin,2018-19,Neillsville Elementary,,,Neillsville,Clark,,,,90,,7,5,44.559137,-90.58785
679,Wisconsin,2018-19,Netherwood Knoll Elementary,,,Oregon,Dane,,,,90,,5,5,42.928558,-89.382429
680,Wisconsin,2018-19,New Century,,,Verona,Dane,,,,90,,5,5,42.988878,-89.538298
681,Wisconsin,2018-19,Northern Hills Elementary,,,Onalaska,La Crosse,,,,90,,7,5,43.895598,-91.233954
682,Wisconsin,2018-19,Northland Pines El-Eagle River,,,Eagle River,Vilas,,,,90,,10,5,45.936189,-89.253088
683,Wisconsin,2018-19,Norwalk-Ontario-Wilton Elementary,,,Ontario,Monroe,,,,90,,5,5,43.761514,-90.579511
684,Wisconsin,2018-19,Oaklawn Elementary,,,Menomonie,Dunn,,,,90,,7,5,44.878893,-91.901355
685,Wisconsin,2018-19,Palmyra Elementary,,,Palmyra,Jefferson,,,,90,,10,5,42.877913,-88.592574
686,Wisconsin,2018-19,Pardeeville Elementary,,,Pardeeville,Columbia,,,,90,,5,5,43.535091,-89.294846
687,Wisconsin,2018-19,Park Elementary,,,Cross Plains,Dane,,,,90,,5,5,43.115744,-89.658377
688,Wisconsin,2018-19,River Crest Elementary,,,Hudson,Saint Croix,,,,90,,10,5,44.94007,-92.729566
689,Wisconsin,2018-19,Riverside Elementary,,,Fond du Lac,Fond du Lac,,,,90,,8,5,43.768861,-88.449352
690,Wisconsin,2018-19,Riverview Elementary,,,Wautoma,Waushara,,,,90,,5,5,44.070127,-89.291027
691,Wisconsin,2018-19,Roberts Elementary,,,Fond du Lac,Fond du Lac,,,,90,,10,5,43.770556,-88.428116
692,Wisconsin,2018-19,Robinson Elementary,,,Beloit,Rock,,,,90,,5,5,42.532601,-89.015783
693,Wisconsin,2018-19,Rockwell Elementary,,,Fort Atkinson,Jefferson,,,,90,,5,5,42.939223,-88.844991
694,Wisconsin,2018-19,Rocky Branch Elementary,,,River Falls,Pierce,,,,90,,9,5,44.843114,-92.636024
695,Wisconsin,2018-19,Roosevelt Elementary,,,Plover,Portage,,,,90,,8,5,44.463765,-89.541319
696,Wisconsin,2018-19,SAGES,,,Fox Lake,Fond du Lac,,,,90,,10,5,43.5647096,-88.9048316
697,Wisconsin,2018-19,Saint Jerome Parish,,,Oconomowoc,Waukesha,,,,90,,5,5,43.096889,-88.493062
698,Wisconsin,2018-19,Saint Johns Lutheran,,,West Bend,Washington,,,,90,,7,5,43.4103147,-88.1831419
699,Wisconsin,2018-19,Saint Josaphat Parish,,,Milwaukee,Milwaukee,,,,90,,5,5,43.0025803,-87.9216061
700,Wisconsin,2018-19,Saint Joseph,,,Green Bay,Brown,,,,90,,10,5,44.4830831,-88.074669
701,Wisconsin,2018-19,Saint Paul Evang Lutheran,,,Lake Mills,Jefferson,,,,90,,10,5,43.0603485,-88.9073285
702,Wisconsin,2018-19,Salem Elementary,,,Salem,Kenosha,,,,90,,6,5,42.548053,-88.109614
703,Wisconsin,2018-19,Sandhill Elementary,,,Stoughton,Dane,,,,90,,5,5,42.936369,-89.237034
